CODE;ENGLISH;;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTNAME202059;Aida;;;;;;;;;;;;;x
EVTOPT202060;A triumphal march for Italian culture!;;;;;;;;;;;;;x
EVTDESC202061;Rigoletto is an opera in three acts by Giuseppe Verdi. The Italian libretto was written on the play Le roi s’amuse by Victor Hugo. It was first performed at La Fenice in Venice in $YEAR$. Despite serious initial problems with the Austrian censors who had control over northern Italian theatres at the time, the opera had a triumphant premiere. \n \n It is considered by many to be the first of the operatic masterpieces of Verdi’s middle-to-late career, being the first of his three ‘Popular’ operas (Il Trovatore and La Traviata conclude the trilogy). Rigoletto premiered to a sold out La Fenice and was a complete triumph, especially the scena drammatica, and the Duke’s cynical aria, ‘La donna è mobile’ which was sung in the streets the next morning.;;;;;;;;;;;;;x
EVTNAME202061;Rigoletto;;;;;;;;;;;;;x
EVTOPT202061;Qual piuma al vento, muta d’accento, e di pensiero!;;;;;;;;;;;;;x
EVTOPTA202061;Italy must never unify!;;;;;;;;;;;;;x
EVTDESC202063;On $MONTH$, $YEAR$, the Italian writer and humanist Alessandro Manzoni, whom Verdi had admired all his adult life and met in 1868, died. Upon hearing of his death, Verdi resolved to complete a Requiem for the most important Italian writer of the 19th century. The Requiem was first performed in the church of San Marco in Milan and three days later at the Scala, conducted by Verdi himself. It won immediate contemporary success, and became a national celebration of arts, as two of the greatest cultural personalities of Italy-one in the field of music, one in the field of literature-merged together in an allegory of artistic spirit. As to the music qua music, the critical consensus agreed that the work displayed ‘fluent invention, beautiful sound effects and charming vocal writing.’ Critics were divided between praise and condemnation with respect to Verdi’s willingness to break standard compositional rules for musical effect, such as his use of consecutive fifths.;;;;;;;;;;;;;x
EVTNAME202063;The Requiem;;;;;;;;;;;;;x
EVTOPT202063;Dies, Dies, Dies Iraeee!;;;;;;;;;;;;;x
EVTDESC202065;Following the defeat of Napoleon, the Congress of Vienna (1815) convened to redraw Europe. In Italy, the Congress restored the pre-Napoleonic patchwork of independent governments, either directly ruled or strongly influenced by the prevailing powers, particularly Austria. Since the Habsburgs controlled the predominantly Italian-speaking north-eastern part of present-day Italy, it expectedly was the most powerful force against Italian unification. The Habsburgs vigorously repressed nationalist sentiment growing on the Italian peninsula, as well as in the other parts of their domains. \n \n Klemens von Metternich, an influential Austrian diplomat stated that the word Italy was nothing more than ‘a geographic expression’. However, Italian artistic and literary sentiment nevertheless turned towards nationalism, provoking a climate, in which the Resurgence of Italy would occur: The Risorgimento.;;;;;;;;;;;;;x
EVTNAME202065;Restaurazione;;;;;;;;;;;;;x
EVTOPT202065;Italy is chained…;;;;;;;;;;;;;x
EVTDESC203700;The end of slavery had resulted in an explicit shift of support to republicanism by rich and powerful coffee farmers who held great political, economic and social power in the country. To avert a republican backlash, the government adopted a series of credit and military policies and reforms to appease the land owners. The measures made by the government alarmed the civilian republicans and the Positivists in the military corps. They saw that it would undercut support for their own aims, and were emboldened to further action. For them, it had become a case of ‘now or never’. Although there was no desire in Brazil among the majority of the population to change the form of government, the civilian republicans began pressuring the Positivist officers to overthrow the monarchy. The Positivists launched a coup d’état and tried to institute a republic on November 15, 1889. During the whole ordeal Pedro II showed no emotion, as if unconcerned about the outcome. He only commented:;;;;;;;;;;;;;x
EVTNAME203700;The Republican Coup;;;;;;;;;;;;;x
EVTOPTA203700;If this is how it is, I will retire.;;;;;;;;;;;;;x
EVTOPTB203700;Crush the rebellion!;;;;;;;;;;;;;x
EVTDESC203701;The Lei Áurea (Golden Law) was sanctioned by Isabel, Imperial Princess of Brazil, who was regent at the time while her father, Emperor Dom Pedro II, was in Europe. It was signed on May 13, 1888 and was the law that abolished slavery in Brazil. It had only two articles. The succinctness of the law was intended to make clear that there were no conditions of any kind to the freeing of all slaves. Aside from the activities of abolitionists, there were a number of reasons for the signing of the law: slavery was no longer profitable, as the wages of European immigrants, whose working conditions were poor, cost less than the upkeep of slaves, and the decline in the arrival of new slaves—Brazil was the last country in the Western world to abolish slavery. The Brazilian government was also under pressure from Britain, who sought to end the slave trade in order to expand production in its own colonies.;;;;;;;;;;;;;x
EVTNAME203701;The Golden Law;;;;;;;;;;;;;x
EVTOPTA203701;From this date, slavery is declared abolished in Brazil.;;;;;;;;;;;;;x
EVTOPTB203701;Free slaves? Revoke this useless law!;;;;;;;;;;;;;x
EVTDESC203770;Despite slave trade being banned for some time now, a direct result of the United Kingdom pressure, the slave population in our country grows, not by trade but by population growth.;;;;;;;;;;;;;x
EVTNAME203770;Slave population grows;;;;;;;;;;;;;x
EVTOPTA203770;Good, Good.;;;;;;;;;;;;;x
EVTDESC203771;The recently-elected Fascist party has used its position of superiority to manoeuvre around the country. Their plans have come to fruition, and through legalistic means, they have turned the country into a dictatorship headed by their Leader. Although they promise to bring the nation to a new era of prosperity and strength, their brutal methods and recent disregard for the law is seen by some as an affront to humanity itself. The supporters of the left will, of course, be mad about this, but only time will tell whether or not this new regime will be successful.;;;;;;;;;;;;;x
EVTNAME203771;Fascist Takeover of Government!;;;;;;;;;;;;;x
EVTOPTA203771;The world moves on.;;;;;;;;;;;;;x
EVTDESC203772;The recently-elected Communist party has used its position of superiority to manoeuvre around the country. Their plans have come to fruition, and through legalistic means, they have turned the country into a dictatorship nominally headed by their council. Although they promise to bring the nation to a new era of equality and prosperity for all, their inflammatory rhetoric and alleged deeds is seen by some as an affront to individualism and humanity itself. The supporters of the right will, of course, be mad about this, but only time will tell whether or not this new regime will be successful.;;;;;;;;;;;;;x
EVTNAME203772;Communist Takeover of Government!;;;;;;;;;;;;;x
EVTDESC203775;A group of far-right extremists has begun to organize within the country, and their pamphlets have recently become a thorn in our regime’s side. Their views are on the fringe, and their methods of spreading their views have been clandestine so far. They preach order, unity, strength, homogenous cultures, and national exceptionalism, and while this may please the common man, they are still a potential threat to our regime.;;;;;;;;;;;;;x
EVTNAME203775;The Fascist Movement Arises;;;;;;;;;;;;;x
EVTOPTA203775;Keep an eye on them. Do you have the latest stock ticker?;;;;;;;;;;;;;x
EVTDESC203776;Thanks to increased awareness of the fascist platform amongst our people, the fascist organizations within our nation have begun to go public in their demonstrations. They have begun to stalk the streets, intimidating others, and have attacked their communist ideological enemies. This roughhousing may or may not be good for the nation, but we can’t explicitly support one side or the other without changing our regime or committing political suicide.;;;;;;;;;;;;;x
EVTNAME203776;The Fascists Go Openly Public;;;;;;;;;;;;;x
EVTOPTA203776;Let the fascists play at politics a while.;;;;;;;;;;;;;x
EVTOPTB203776;We must keep order in the streets!;;;;;;;;;;;;;x
EVTDESC203777;The local fascist organizations have largely united and created a series of awareness-raising and strength-flaunting rallies. These rallies have the amazing ability to inspire people and convert them to the fascist cause, and even have the potential to influence our very government. The communist and liberal groups within our nation have been pestering us to make a decision about these extremists, and this is surely a defining moment in our nation’s politics.;;;;;;;;;;;;;x
EVTNAME203777;Fascist Rallies!;;;;;;;;;;;;;x
EVTOPTA203777;I have to admit that their slogans are appealing.;;;;;;;;;;;;;x
EVTOPTB203777;This has gone on for far too long. This must end.;;;;;;;;;;;;;x
EVTDESC203800;A group of wealthy capitalists from your country has come to you after the recent attack on the Statue of Liberty. They propose an anti-terrorism coalition force to protect our country from any possible terrorist attacks. They are all upstanding capitalists and the core of your economy, but they also propose a different option: technological progress and ethical flexibility. All you need is to give your executive order.;;;;;;;;;;;;;x
EVTNAME203800;Anti-Terrorism Coalition proposed;;;;;;;;;;;;;x
EVTOPTA203800;U… UNATCO?;;;;;;;;;;;;;x
EVTOPTB203800;No, Savage.;;;;;;;;;;;;;x
EVTOPTC203800;I never asked for this.;;;;;;;;;;;;;x
EVTDESC203801;After poking around with your secret police, it has come to your attention that the anti-terrorism force is just a front for a conspiracy of capitalists who seek to take control of the nation and the world. When you confront them, they very tactfully invite you to join their secret organization and gain a place in the world, so long as you help them with their devious plans.;;;;;;;;;;;;;x
EVTNAME203801;Secret Conspiracies uncovered!;;;;;;;;;;;;;x
EVTOPTA203801;Why contain it?;;;;;;;;;;;;;x
EVTOPTB203801;They seem desperate. Keep an eye on them.;;;;;;;;;;;;;x
EVTOPTC203801;A bunch of pretentious old men running the world.;;;;;;;;;;;;;x
EVTDESC203802;We’ve had to endure much, but soon there will be order again. A new age! Aquinas spoke of the mythical city on the hill. Soon that city will be a reality.;;;;;;;;;;;;;x
EVTNAME203802;The Conspiracy reaches fruition;;;;;;;;;;;;;x
EVTOPTA203802;We will be crowned its kings.;;;;;;;;;;;;;x
EVTOPTB203802;No, better than kings. Gods.;;;;;;;;;;;;;x
EVTDESC203805;Given our glorious status in the world, nationalists within our country have taken it upon themselves to encourage a rebirth of our ancestral Viking roots. While this has great traction amongst the already nationalistic, government intervention could give this movement the push needed to become a truly national movement. This will, of course, worry the rest of the world, but what are they compared to the glory and might of our nation?;;;;;;;;;;;;;x
EVTNAME203805;Greater Denmark rises!;;;;;;;;;;;;;x
EVTOPTA203805;FOR DENMARK!;;;;;;;;;;;;;x
EVTOPTB203805;What? No.;;;;;;;;;;;;;x
EVTDESC211202;Relations with Palembang have always been troublesome, and things have not gotten better since the English left the region. During their brief tenure over the East Indies [1811-1814] they had the opportunity to install a new sultan, one which has proven less than friendly to our interest, but very much so to theirs. However, his rule was not meant to last: Through ‘interventions’ we’ve managed to install a sultan more favourable to our interests, but his authority outside of the city of Palembang is limited. Brigands and robbers roam the countryside, and the local Heads appear unable or unwilling to control them. Our commissionaire in the sultanate has expressed his desire to take a more direct role in ruling the state, and has asked us to enter into a new contract with the sultan.;;;;;;;;;;;;;x
EVTNAME211202;The Sultanate of Palembang;;;;;;;;;;;;;x
EVTDESC211203;The recent treaty with the sultanate of Palembang installed a sultan more amiable to our wishes, and was intended to provide a solid basis for stable relations. But alas our hopes were in vain: the sultan has proven too weak and extremely unreliable. Due taxes are no longer being paid, and it would seem he is behind the recent assassination of our commissionaire to the sultanate.\n \n But all this is all rather irrelevant: Our post in Palembang is under siege by inlanders, and it would appear the sultan is behind this! To restore order, and maintain our authority, something has to be done!;;;;;;;;;;;;;x
EVTNAME211203;Unrest in Palembang;;;;;;;;;;;;;x
EVTDESC211204;"In responds to our recent aggressive moves against them, the Dutch have decided to outfit a military expedition to ‘restore [their] order’ on our lands. We can hardly defend against the Dutch might; it is time to flee!";;;;;;;;;;;;;x
EVTNAME211204;Dutch Military Expedition;;;;;;;;;;;;;x
EVTDESC211205;Fearing our great military might, the Sultan of Palembang has decided to flee his realm, but was captured by one of our patrols and exiled to Bangka. His father has met our forces outside of the Kraton and has surrender himself to our forces. With both possible claimants to the throne under our sway, the Sultanate of Palembang de facto ceases to exist. We can abolish the sultanate and institute direct rule.;;;;;;;;;;;;;x
EVTNAME211205;Palembang Sultan flees!;;;;;;;;;;;;;x
EVTDESC211300;The Dutch have sent an embassy intend on settling some territorial issues in the East Indies. Throughout history we’ve fought many wars for control over Flores and Timor, and have now more or less settled on the Dutch controlling western Flores and Timor and us controlling eastern Flores and Timor. The Dutch have since greatly expanded their control over the archipelago, and are extracting vast wealth from the region. Our territories on the other hand are greatly impoverished, and our control over them is limited. Selling them would not be a great loss to us, were it not for the fact that we would lose all influence in the region. Perhaps we can find a different settlement beneficial to both countries?;;;;;;;;;;;;;x
EVTNAME211300;The Future of the Portuguese East Indies;;;;;;;;;;;;;x
EVTDESC211301;After long negotiations, the Portuguese have decided to decline our generous offer. Although intrigued by the offer, the influence provided by their possessions outweigh our offer. Though not all is lost, our diplomatic correspondence indicate Lisbon is willing to better delineate our spheres of influence.;;;;;;;;;;;;;x
EVTNAME211301;Portuguese reject our offer;;;;;;;;;;;;;x
EVTDESC211302;After long negotiations, the Portuguese have decided to propose a more limited sale: They are willing to part with their territories on Flores and Alor [Larantoeka], but insist on keeping Dili and eastern Timor. Our diplomats indicate there is nothing we can realistically offer to change their mind.;;;;;;;;;;;;;x
EVTNAME211302;Portuguese accept our offer;;;;;;;;;;;;;x
EVTDESC211303;Intrigued by our interest in Timor and Flores, the Portuguese have made a counter proposal. They propose to transfer their possessions on Flores and the Alor archipelago [Larantoeka] in exchange for Koepang and our influence on Timor. This would, they argue, provide a clear division of power in the region. With us on Flores, and them on Timor, there would be no future conflict in the region.;;;;;;;;;;;;;x
EVTNAME211303;Portuguese Counteroffer;;;;;;;;;;;;;x
EVTDESC211304;Intrigued by our interest in Timor and Flores, the Portuguese have made a counter proposal: They agree the East Indies are peripheral to their interests, and have indicated they are willing to sell their posts there. Their price is our forts along the Gold coast. They argue these forts are as peripheral to our interests as Timor is to theirs, and it would make sense to swap these territories: a mutually beneficial exchange.;;;;;;;;;;;;;x
EVTNAME211304;Portuguese Counteroffer;;;;;;;;;;;;;x
EVTDESC211305;The Dutch were intrigued by our counteroffer, and have accepted after not so long deliberations.;;;;;;;;;;;;;x
EVTNAME211305;Dutch accept our counteroffer;;;;;;;;;;;;;x
EVTDESC211306;The Dutch, while intrigued by our counteroffer, the Dutch have, after long deliberation, decided to decline our offer.;;;;;;;;;;;;;x
EVTNAME211306;Dutch reject our counteroffer;;;;;;;;;;;;;x
EVTDESC211310;Sandalwood is a heavy, yellow, fine-grained hardwood, which—unlike other aromatic woods—maintains its fragrance for decades: A highly priced wood which had formed the basis of the $PROVINCENAME$ economy for centuries. Had, as this slow growing wood is now starting to run out, potentially ruining the local economy. The local climate and terrain is suitable for the cultivation of coffee, and it might offer a way out.;;;;;;;;;;;;;x
EVTNAME211310;The Sandalwood trade;;;;;;;;;;;;;x
EVTDESC211311;Economic power waxes and wanes, and nowhere is this truer than the East Indies. Once the Portuguese reigned supreme in the region, but over the centuries we have surpassed them in every regard in the region. And now, with the depletion of Sandalwood—the pillar of the economy—on their islands, even their last outposts have fallen on hard times. So much so that the Portuguese governor of Díli has approached us with an offer to sell the Portuguese possessions on Flores [Larantoeka] to us. It is clear that his offer is not sanctioned by Lisbon, but that does not have to matter…;;;;;;;;;;;;;x
EVTNAME211311;Backroom Politics;;;;;;;;;;;;;x
EVTDESC211312;Our governor at Díli has, on his own initiative, sold our possessions of Larantoeka on Flores and the Alor islands to the Dutch! Faced with limited means at his disposal to govern the islands, confounded by the decline in the sandalwood trade, his administration had fallen on hard times. Faced with severe financial problems, he apparently felt the Dutch were his best chance of salvation. The Dutch have by now taken possession of the islands, and the whole affair is a fait accompli.;;;;;;;;;;;;;x
EVTNAME211312;The Sale of Flores;;;;;;;;;;;;;x
EVTDESC211313;Our governor at Dili has, on his own initiative, tried to sell our possessions on Flores and the Alor islands to the Dutch. Faced with limited means at his disposal to govern the islands, confounded by the decline in the sandalwood trade on the islands, his administration had fallen on hard times. Faced with severe financial problems, he apparently felt the Dutch were his best chance of salvation. The Dutch, apparently unwilling to jeopardise our relationship, have declared that they will only deal with our national government and declined the offer.;;;;;;;;;;;;;x
EVTNAME211313;Colonial Disobedience;;;;;;;;;;;;;x
EVTDESC290100;In what was a moment of extreme piety, a young girl from the provinces converted the Jewish Sol Hachuel to Islam. Yet, despite being Muslim, she has continued living as a Jew. Even going as far as to deny that she is Muslim! A statement which, according to the shar’ia, condemns her to death. The local pasha has gone as far as to offer her gold, silks, protection, even a handsome husband in marriage, if only she recants. Yet she still denies her religion.\n \n Now she stands before the royal court. Not even the intercession by the crown prince, who offered his hand in marriage to save her, could cause her to accept her faith, proclaiming:\n ‘Do not make me linger-behead me at once-for dying as I do, innocent of any crime, the God of Abraham will avenge my death.’\n What are we to do with her?;;;;;;;;;;;;;x
EVTNAME290100;A Jewess I was born,\n a Jewess I wish to die.’;;;;;;;;;;;;;x
EVTDESC300956;We should finalise the southern borders of the Sahara!;;;;;;;;;;;;;x
EVTNAME300956;The Sahara;;;;;;;;;;;;;x
EVTDESC300957;South of our territories of Algeria, deep in the desert, lie the oasis of Toaut which controls the trade routes across the Sahara. We should establish ourselves there!;;;;;;;;;;;;;x
EVTNAME300957;The Oasis of Taout;;;;;;;;;;;;;x
EVTDESC300958;In the drive to eradicate the slave trade, the British have been maintaining a blockade of the African slave coasts. Whenever a slaver is captured, the ship is impounded and the slaves set free in a nearby friendly territory: the settlement of Freetown finds it origin as a haven for such liberated slaves.\n \n Recently our navy has intercepted a slaver heading to the markets of Brazil, where the unfortunate souls undoubtably would suffer dearly on the sugar plantations. To spare them this fate, it has been suggested we emulate the British and found our own ‘free town’ for slaves.;;;;;;;;;;;;;x
EVTNAME300958;Free town!;;;;;;;;;;;;;x
EVTDESC300959;The colonial conference resulted in a broad outline of territorial claims in Africa, but came with the stipulation that on the ground control was the determining factor on who controlled what. Keeping this in mind, some of our more entrepreneurial colonial officers have moved to establish a presence among the Mpongwe before any other power could do so.;;;;;;;;;;;;;x
EVTNAME300959;Entrepreneurial Spirit;;;;;;;;;;;;;x
EVTDESC300960;Understanding the potential of Lake Chad, the Ngaoundere colonial administration has dispatched forces north to give us an outlet to the lake.;;;;;;;;;;;;;x
EVTNAME300960;The Shores of Lake Chad;;;;;;;;;;;;;x
EVTDESC300964;The colonial conference resulted in a broad outline of territorial claims in Africa, but came with the stipulation that on the ground control was the determining factor on who controlled what. Keeping this in mind, some of our more entrepreneurial colonial officers have moved to establish a presence in Moundou before any other power could do so.;;;;;;;;;;;;;x
EVTNAME300964;Entrepreneurial Spirit;;;;;;;;;;;;;x
EVTDESC300965;Help we have exiled military units in either the Kyzylkum or the Karakum desert, they need saving!;;;;;;;;;;;;;x
EVTNAME300965;The Central Asian Refugee Corridor;;;;;;;;;;;;;x
EVTDESC300966;With the colonial race heating up it has been suggested we extend our colony of Greenland to include the other coast and the interior.;;;;;;;;;;;;;x
EVTNAME300966;The Greenlandic Empire;;;;;;;;;;;;;x
EVTDESC300967;Our posts on the Coromandel Coast were established in the 17th and 18th century in an effort to control the Indian trade. However, those were different times. By now most of the Indian subcontinent is in $FROMCOUNTRY_ADJ$ hands, and with it most of the Indian trade as well. As a result, $PROVINCENAME$ has become little more than—costly—symbolic outposts of our Empire.\n \n $FROMCOUNTRY_ADJ$ agents have approached us wishing to discuss the future of our posts on the Coromandel Coast, with an eye on acquiring them.;;;;;;;;;;;;;x
EVTNAME300967;The Coromandel Coast;;;;;;;;;;;;;x
EVTDESC300968;The $FROMCOUNTRY_ADJ$ have agreed to our proposition to buy their posts on the Coromandel Coast.;;;;;;;;;;;;;x
EVTDESC300969;The $FROMCOUNTRY_ADJ$ have rejected our proposition to buy their posts on the Coromandel Coast.;;;;;;;;;;;;;x
EVTDESC300970;The $FROMCOUNTRY_ADJ$ bought Saint Barthelemy from us in 1784. The island grew prosperous from the production of cotton, tobacco and sugar, but mostly from its excellent natural harbour. However over time the trade routes have shifted and the once busy harbour is now quiet. With the island no longer as prosperous as it once was, it has become a burden to the $FROMCOUNTRY_ADJ$ treasury. This has brought $FROMCOUNTRY_ADJ$ officials to our door, hoping to negotiate the resale of the island to us.\n \n Are we interested?;;;;;;;;;;;;;x
EVTNAME300970;The Sale of Saint Barthelemy;;;;;;;;;;;;;x
EVTDESC300971;The $FROMCOUNTRY_ADJ$ have agreed to our proposal to sell Saint Barthelemy to them.;;;;;;;;;;;;;x
EVTDESC300972;The $FROMCOUNTRY_ADJ$ have rejected our proposal to sell Saint Barthelemy to them.;;;;;;;;;;;;;x
EVTDESC300973;An international committee sponsored by the $FROMCOUNTRY_ADJ$ has been working to demark the borders through the Libyan desert, and has awarded us part of the desert.;;;;;;;;;;;;;x
EVTNAME300973;Demarcating the Libyan Desert;;;;;;;;;;;;;x
EVTDESC300975;An international committee sponsored by the $FROMCOUNTRY_ADJ$ has been working to demark the borders through the Sahara desert, and has awarded part of the desert to us.;;;;;;;;;;;;;x
EVTNAME300975;Demarcating the Sahara Desert;;;;;;;;;;;;;x
EVTDESC300981;Our incursions into the Karakum are raising eyebrows at the foreign office in London. They suspect it is the start of an incursion into Afghanistan, the vital northern buffer of India. Perhaps, in the interest of good relations with the British, it would be a good idea to settle on a border with Afghanistan and demonstrate we have no interest in moving into Afghanistan.;;;;;;;;;;;;;x
EVTNAME300981;The $COUNTRY_ADJ$-Afghan Border Treaty;;;;;;;;;;;;;x
EVTDESC300982;We’ve been approached by the $FROMCOUNTRY_ADJ$s with a proposal to delineate their southern border.;;;;;;;;;;;;;x
EVTNAME300982;The $FROMCOUNTRY_ADJ$-Afghan Border Treaty;;;;;;;;;;;;;x
EVTDESC300984;The negotiations have been successful and under guidance of the Russians and British a border commission has been established to delineate the final frontier.;;;;;;;;;;;;;x
EVTDESC300985;The $FROMCOUNTRY_ADJ$s took great offense in our earnest negotiations: They have cried havoc and let slip the dogs of war!;;;;;;;;;;;;;x
EVTDESC300986;We’ve suffered a major defeat at the hand of the Persians, and they are now demanding we hand over the Shrine Cities of Iraq-Najaf and Karbala-and our Persian Gulf coastal possessions.;;;;;;;;;;;;;x
EVTDESC300987;The war against the Ottomans is not going well and our defeat is all but inevitable. Peace feelers indicate that the Ottomans are open to restoring the border to that of the Treaty of Zuhab: The restoration of Ottoman territories in Iraq and Eastern Anatolia while all territories in Armenia, Tabriz and Luristan revert back to us.;;;;;;;;;;;;;x
EVTNAME300987;Return to the Treaty of Zuhab?;;;;;;;;;;;;;x
EVTDESC300988;The $FROMCOUNTRY_ADJ$s have put out peace feelers as they recognise that any further conflict will only result in unnecessary bloodshed of their people. They have offered to restore the border to that of the Treaty of Zahub: All territories in Iraq and Eastern Anatolia will be restored to us, while we’ll hand back anything we might control in Armenia, Tabriz and Luristan.;;;;;;;;;;;;;x
EVTDESC300990;The lack of a properly defined border between us and the $FROMCOUNTRY_ADJ$s has given rise to tensions. Envoys from $FROMCOUNTRY$ have arrived to delineate the common border, right through the middle of the desert.;;;;;;;;;;;;;x
EVTNAME300990;The $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Border Treaty;;;;;;;;;;;;;x
EVTDESC300996;The $FROMCOUNTRY_ADJ$s have come to us to delineate our common border through the Great Rub’al Khali desert.;;;;;;;;;;;;;x
EVTNAME300996;The $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Border Treaty;;;;;;;;;;;;;x
EVTDESC300998;Baluchistan consists of numerous more or less independent tribes who are loosely confederated under one Great Khan. But even though the Baluchis have never accepted any central authority, we’ve always considered them to be part of our empire. Recent British efforts however have greatly increased their influence in the region.\n \n To settle the matter as to whom Baluchistan belongs for once and all, an independent arbitration committee has been called. It has ruled that Kohistan belongs in the Persian sphere of influence, while the rest belongs to the British Raj. There are however some discrepancies how the border is to actually run. If we act quickly, we might be able to take advantages of this.\n \n [You’ve gained a core in Bunpoor and Kussurkund. Bunpoor is safe for you, but the Brits can capture Kussurkund via a CB they have on Markan];;;;;;;;;;;;;x
EVTNAME300998;The Goldsmith Arbitration;;;;;;;;;;;;;x
EVTDESC300999;The Kurdish tribes are fiercely independent, almost to the point of lawlessness and rebellion, and due to the harsh terrain virtually impossible to control. However, the divided nature has meant they have been unable to resist our rule. Now an influential chieftain, a man by the name of Sheikh Ubeydullah, has managed to united the tribes on the $FROMCOUNTRY_ADJ$ side of the border, and he has now crossed the border to raise support with the tribes on our side. A noted nationalist, his success of uniting the Kurdish tribes are a possible sign of a coming push for an independent Kurdistan.;;;;;;;;;;;;;x
EVTDESC301000;The Kurdish tribes are fiercely independent, almost to the point of lawlessness and rebellion, and due to the harsh terrain virtually impossible to control. However, their divided nature has meant they have been unable to resist our rule. However recent military setbacks has caused our influence among the Kurdish to wane.\n Exploiting this disorder and lawlessness, the influential chieftain Sheikh Ubeydullah has been able to fill the power vacuum and expand his power base. A noted nationalist, his success of uniting the Kurdish tribes are a possible sign of a coming push for an independent Kurdistan.;;;;;;;;;;;;;x
EVTNAME301000;The Rise of Sheikh Ubeydullah;;;;;;;;;;;;;x
EVTDESC301001;The $FROMCOUNTRY_ADJ$s have reasserted their authority over the ports around Lengeh on the northern shore of the Persian Gulf. The ports de jure belonged to $FROMCOUNTRY$, but due to internal and external pressure $FROMCOUNTRY$ had been unable to assert their authority. With the changing internal and external political situation, the $FROMCOUNTRY_ADJ$s felt comfortable enough to expel all foreign influence from the ports.;;;;;;;;;;;;;x
EVTNAME301001;$FROMCOUNTRY_ADJ$ Asserts Dominance over Lengeh;;;;;;;;;;;;;x
EVTDESC301002;Bushire, the prime port and commercial city of $FROMCOUNTRY$. Home to our Consulate General for the Gulf and centre of $COUNTRY_ADJ$ economic interest in the region. While the city was not official $COUNTRY_ADJ$, in light of our economic and diplomatic presence in the city and lack of $FROMCOUNTRY_ADJ$ authority, the general held opinion was that it might as well have been. Recent changes in the $FROMCOUNTRY_ADJ$ administration, however, has given them sufficient influence in the region to reassert their authority over the city.;;;;;;;;;;;;;x
EVTNAME301002;$FROMCOUNTRY_ADJ$ Asserts Dominance over Bushire;;;;;;;;;;;;;x
EVTDESC301003;We’ve been approached by a $FROMCOUNTRY_ADJ$ embassy seeking to renegotiate our lease on the port of Bandar Abbas. It would seem that our recent troubles have emboldened the $FROMCOUNTRY_ADJ$s in their stance towards us. The renewed lease they are proposing would see more stringent conditions, a higher fee, the formal recognition of Persian sovereignty over the region[*] and a number cancellation clauses[**]\n \n [*]The recognition is only formal, you will not actually secede Bandar Abbas to $FROMCOUNTRY$\n [**]i.e. bankruptcy, rebellion, revolution and $FROMCOUNTRY$ reaching secondary power and Oman not.;;;;;;;;;;;;;x
EVTNAME301003;The Bandar Abbas Lease;;;;;;;;;;;;;x
EVTDESC301004;The Omanis have accepted the new Bandar Abbas lease treaty.;;;;;;;;;;;;;x
EVTDESC301005;The Omanis have rejected the new Bandar Abbas lease treaty.\n [You gained a core on Bandar Abbas.];;;;;;;;;;;;;x
EVTDESC301006;The $FROMCOUNTRY_ADJ$s have taken possession of Bandar Abbas in accordance with the cancellation clauses of Bandar Abbas lease treaty. As it accordance with the treaty, there is very little we can do about it.;;;;;;;;;;;;;x
EVTDESC301007;The $FROMCOUNTRY_ADJ$ Grand Designs for Central Asia are starting to interfere with our just claims to the regions. Already the great Khanate of Khiva has been subdued, while it seems only a matter of time until the other Khanates follow suit. All the while it seems exceedingly unlikely that we will be able to turn this trend.\n \n A Russian diplomatic mission has arrived in $CAPITAL$ to discuss just this issue. They propose that, in the interest of avoiding unnecessary conflict, a clear border is defined. The border they are insisting on however would see us lose all our claims and territories in Turkestan. Accepting this proposal would go a long way to stabilise our relations and prevent future conflict. Relinquishing our ancient claims would however also be greatly humiliating and very unpopular at home.;;;;;;;;;;;;;x
EVTNAME301007;The Treaty of Akhal;;;;;;;;;;;;;x
EVTDESC301008;In their infinite wisdom, the $FROMCOUNTRY_ADJ$s have agreed to our proposal and will evacuate all territories in Turkestan!;;;;;;;;;;;;;x
EVTDESC301009;The $FROMCOUNTRY_ADJ$s seem to understand that resisting our Designs for Central Asia is pointless, and have agreed to withdraw to south of the Atreck River. However, the negotiations did not go smoothly. We may have forced them to withdraw, but some issues have not been resolved which may lead to future conflict.;;;;;;;;;;;;;x
EVTDESC301010;The $FROMCOUNTRY_ADJ$s seem to have lost their minds! They have blown up the completely fair and equitable negotiations over ceding Turkestan to us! Such defiance… The British must have been behind this!;;;;;;;;;;;;;x
EVTDESC301011;It is the tribal nature of the Afghan people and land to be independent and resist outside domination. The formation of an Afghan Empire thus greatly relied on balancing tribal alliances and hostilities, and in directing tribal energies away from rebellion. Lacking the gift for diplomacy, the recent Durrani Shahs have allowed tribal rivalries to resurface and slowly the empire has been disintegrating. Today a new Emir has taken control of Kabul. Whether he’ll succeed in reuniting the tribes is yet to be seen.;;;;;;;;;;;;;x
EVTNAME301011;Dost Mohammad Khan;;;;;;;;;;;;;x
