;;;;;;;;;;;;x,,,,,,,,,,,,,
release_country_on_title;Enable 'Release Country' decisions;;;;;;;;;;;;x,,
release_country_SWK_title;Release Country of Sarawak;;;;;;;;;;;;;;;;;;;;x,,
release_country_SWK_desc;We hold provinces that Sarawak has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SZC_title;Release Country of Sichuan;;;;;;;;;;;;;;;;;;;;x,,
release_country_SZC_desc;We hold provinces that Sichuan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TAI_title;Release Country of Taiwan;;;;;;;;;;;;;;;;;;;;x,,
release_country_TAI_desc;We hold provinces that Taiwan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CHO_title;Release Country of Choshu;;;;;;;;;;;;;;;;;;;;x,,
release_country_CHO_desc;We hold provinces that Choshu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KAG_title;Release Country of Kaga;;;;;;;;;;;;;;;;;;;;x,,
release_country_KAG_desc;We hold provinces that Kaga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_RYU_title;Release Country of Ryukyu;;;;;;;;;;;;;;;;;;;;x,,
release_country_RYU_desc;We hold provinces that Ryukyu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SAT_title;Release Country of Satsuma;;;;;;;;;;;;;;;;;;;;x,,
release_country_SAT_desc;We hold provinces that Satsuma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SEN_title;Release Country of Sendai;;;;;;;;;;;;;;;;;;;;x,,
release_country_SEN_desc;We hold provinces that Sendai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TKG_title;Release Country of Shogunate Japan;;;;;;;;;;;;;;;;;;;;x,,
release_country_TKG_desc;We hold provinces that Shogunate Japan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ofS_title;Release Country of ofsa;;;;;;;;;;;;;;;;;;;;x,,
release_country_ofS_desc;We hold provinces that ofsa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_YZW_title;Release Country of Yonezawa;;;;;;;;;;;;;;;;;;;;x,,
release_country_YZW_desc;We hold provinces that Yonezawa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_FIJ_title;Release Country of Fiji;;;;;;;;;;;;;;;;;;;;x,,
release_country_FIJ_desc;We hold provinces that Fiji has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TGA_title;Release Country of ofnga;;;;;;;;;;;;;;;;;;;;x,,
release_country_TGA_desc;We hold provinces that ofnga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ARA_title;Release Country of Arabia;;;;;;;;;;;;;;;;;;;;x,,
release_country_ARA_desc;We hold provinces that Arabia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BYE_title;Release Country of Belarus;;;;;;;;;;;;;;;;;;;;x,,
release_country_BYE_desc;We hold provinces that Belarus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PLC_title;Release Country of Poland-Lithuania;;;;;;;;;;;;;;;;;;;;x,,
release_country_PLC_desc;We hold provinces that Poland-Lithuania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_UBD_title;Release Country of United Baltic Provinces;;;;;;;;;;;;;;;;;;;;x,,
release_country_UBD_desc;We hold provinces that United Baltic Provinces has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_DEN_title;Release Country of Denmark;;;;;;;;;;;;;;;;;;;;x,,
release_country_DEN_desc;We hold provinces that Denmark has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_FIN_title;Release Country of Finland;;;;;;;;;;;;;;;;;;;;x,,
release_country_FIN_desc;We hold provinces that Finland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NOR_title;Release Country of Norway;;;;;;;;;;;;;;;;;;;;x,,
release_country_NOR_desc;We hold provinces that Norway has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SCA_title;Release Country of Scandinavia;;;;;;;;;;;;;;;;;;;;x,,
release_country_SCA_desc;We hold provinces that Scandinavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SWE_title;Release Country of Sweden;;;;;;;;;;;;;;;;;;;;x,,
release_country_SWE_desc;We hold provinces that Sweden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BEL_title;Release Country of Belgium;;;;;;;;;;;;;;;;;;;;x,,
release_country_BEL_desc;We hold provinces that Belgium has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CAT_title;Release Country of Catalonia;;;;;;;;;;;;;;;;;;;;x,,
release_country_CAT_desc;We hold provinces that Catalonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_FLA_title;Release Country of Flanders;;;;;;;;;;;;;;;;;;;;x,,
release_country_FLA_desc;We hold provinces that Flanders has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_IRE_title;Release Country of Ireland;;;;;;;;;;;;;;;;;;;;x,,
release_country_IRE_desc;We hold provinces that Ireland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NET_title;Release Country of Netherlands;;;;;;;;;;;;;;;;;;;;x,,
release_country_NET_desc;We hold provinces that Netherlands has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_POR_title;Release Country of Portugal;;;;;;;;;;;;;;;;;;;;x,,
release_country_POR_desc;We hold provinces that Portugal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SCO_title;Release Country of Scotland;;;;;;;;;;;;;;;;;;;;x,,
release_country_SCO_desc;We hold provinces that Scotland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SPA_title;Release Country of Spain;;;;;;;;;;;;;;;;;;;;x,,
release_country_SPA_desc;We hold provinces that Spain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_WLL_title;Release Country of Wallonia;;;;;;;;;;;;;;;;;;;;x,,
release_country_WLL_desc;We hold provinces that Wallonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ANH_title;Release Country of Anhalt;;;;;;;;;;;;;;;;;;;;x,,
release_country_ANH_desc;We hold provinces that Anhalt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BAD_title;Release Country of Baden;;;;;;;;;;;;;;;;;;;;x,,
release_country_BAD_desc;We hold provinces that Baden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BAV_title;Release Country of Bavaria;;;;;;;;;;;;;;;;;;;;x,,
release_country_BAV_desc;We hold provinces that Bavaria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BRA_title;Release Country of Braunschweig;;;;;;;;;;;;;;;;;;;;x,,
release_country_BRA_desc;We hold provinces that Braunschweig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BRE_title;Release Country of Bremen;;;;;;;;;;;;;;;;;;;;x,,
release_country_BRE_desc;We hold provinces that Bremen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_COB_title;Release Country of Saxe-Coburg-Gotha;;;;;;;;;;;;;;;;;;;;x,,
release_country_COB_desc;We hold provinces that Saxe-Coburg-Gotha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_DZG_title;Release Country of Danzig;;;;;;;;;;;;;;;;;;;;x,,
release_country_DZG_desc;We hold provinces that Danzig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_FRM_title;Release Country of Frankfurt am Main;;;;;;;;;;;;;;;;;;;;x,,
release_country_FRM_desc;We hold provinces that Frankfurt am Main has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HAM_title;Release Country of Hamburg;;;;;;;;;;;;;;;;;;;;x,,
release_country_HAM_desc;We hold provinces that Hamburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HAN_title;Release Country of Hanover;;;;;;;;;;;;;;;;;;;;x,,
release_country_HAN_desc;We hold provinces that Hanover has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HES_title;Release Country of Hesse-Darmstadt;;;;;;;;;;;;;;;;;;;;x,,
release_country_HES_desc;We hold provinces that Hesse-Darmstadt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HEK_title;Release Country of Hesse-Kassel;;;;;;;;;;;;;;;;;;;;x,,
release_country_HEK_desc;We hold provinces that Hesse-Kassel has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HOL_title;Release Country of Holstein;;;;;;;;;;;;;;;;;;;;x,,
release_country_HOL_desc;We hold provinces that Holstein has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LIP_title;Release Country of Lippe-Detmold;;;;;;;;;;;;;;;;;;;;x,,
release_country_LIP_desc;We hold provinces that Lippe-Detmold has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LUB_title;Release Country of Lubeck;;;;;;;;;;;;;;;;;;;;x,,
release_country_LUB_desc;We hold provinces that Lubeck has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LUX_title;Release Country of Luxemburg;;;;;;;;;;;;;;;;;;;;x,,
release_country_LUX_desc;We hold provinces that Luxemburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MEC_title;Release Country of Mecklenburg;;;;;;;;;;;;;;;;;;;;x,,
release_country_MEC_desc;We hold provinces that Mecklenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MEI_title;Release Country of Saxe-Meiningen;;;;;;;;;;;;;;;;;;;;x,,
release_country_MEI_desc;We hold provinces that Saxe-Meiningen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NAS_title;Release Country of Nassau;;;;;;;;;;;;;;;;;;;;x,,
release_country_NAS_desc;We hold provinces that Nassau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NGF_title;Release Country of North German Fed;;;;;;;;;;;;;;;;;;;;x,,
release_country_NGF_desc;We hold provinces that North German Fed has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_OLD_title;Release Country of Oldenburg;;;;;;;;;;;;;;;;;;;;x,,
release_country_OLD_desc;We hold provinces that Oldenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SAX_title;Release Country of Saxony;;;;;;;;;;;;;;;;;;;;x,,
release_country_SAX_desc;We hold provinces that Saxony has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SCH_title;Release Country of Schleswig;;;;;;;;;;;;;;;;;;;;x,,
release_country_SCH_desc;We hold provinces that Schleswig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SGF_title;Release Country of South German Fed;;;;;;;;;;;;;;;;;;;;x,,
release_country_SGF_desc;We hold provinces that South German Fed has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_WEI_title;Release Country of Saxe-Weimar;;;;;;;;;;;;;;;;;;;;x,,
release_country_WEI_desc;We hold provinces that Saxe-Weimar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_WUR_title;Release Country of Wurttemberg;;;;;;;;;;;;;;;;;;;;x,,
release_country_WUR_desc;We hold provinces that Wurttemberg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LOM_title;Release Country of Lombardia;;;;;;;;;;;;;;;;;;;;x,,
release_country_LOM_desc;We hold provinces that Lombardia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LUC_title;Release Country of Lucca;;;;;;;;;;;;;;;;;;;;x,,
release_country_LUC_desc;We hold provinces that Lucca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MOD_title;Release Country of Modena;;;;;;;;;;;;;;;;;;;;x,,
release_country_MOD_desc;We hold provinces that Modena has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PAP_title;Release Country of Papal States;;;;;;;;;;;;;;;;;;;;x,,
release_country_PAP_desc;We hold provinces that Papal States has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PAR_title;Release Country of Parma;;;;;;;;;;;;;;;;;;;;x,,
release_country_PAR_desc;We hold provinces that Parma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SAR_title;Release Country of Sardinia-Piedmont;;;;;;;;;;;;;;;;;;;;x,,
release_country_SAR_desc;We hold provinces that Sardinia-Piedmont has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SIC_title;Release Country of Two Sicilies;;;;;;;;;;;;;;;;;;;;x,,
release_country_SIC_desc;We hold provinces that Two Sicilies has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TRE_title;Release Country of Trieste;;;;;;;;;;;;;;;;;;;;x,,
release_country_TRE_desc;We hold provinces that Trieste has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TUS_title;Release Country of Tuscany;;;;;;;;;;;;;;;;;;;;x,,
release_country_TUS_desc;We hold provinces that Tuscany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_VEN_title;Release Country of Venice;;;;;;;;;;;;;;;;;;;;x,,
release_country_VEN_desc;We hold provinces that Venice has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BOH_title;Release Country of Bohemia-Moravia;;;;;;;;;;;;;;;;;;;;x,,
release_country_BOH_desc;We hold provinces that Bohemia-Moravia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KRA_title;Release Country of Krakow;;;;;;;;;;;;;;;;;;;;x,,
release_country_KRA_desc;We hold provinces that Krakow has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CRI_title;Release Country of Crimea;;;;;;;;;;;;;;;;;;;;x,,
release_country_CRI_desc;We hold provinces that Crimea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_EST_title;Release Country of Esofnia;;;;;;;;;;;;;;;;;;;;x,,
release_country_EST_desc;We hold provinces that Esofnia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HUN_title;Release Country of Hungary;;;;;;;;;;;;;;;;;;;;x,,
release_country_HUN_desc;We hold provinces that Hungary has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LIT_title;Release Country of Lithuania;;;;;;;;;;;;;;;;;;;;x,,
release_country_LIT_desc;We hold provinces that Lithuania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LAT_title;Release Country of Latvia;;;;;;;;;;;;;;;;;;;;x,,
release_country_LAT_desc;We hold provinces that Latvia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_POL_title;Release Country of Poland;;;;;;;;;;;;;;;;;;;;x,,
release_country_POL_desc;We hold provinces that Poland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SLV_title;Release Country of Slovakia;;;;;;;;;;;;;;;;;;;;x,,
release_country_SLV_desc;We hold provinces that Slovakia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SWI_title;Release Country of Switzerland;;;;;;;;;;;;;;;;;;;;x,,
release_country_SWI_desc;We hold provinces that Switzerland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_RUT_title;Release Country of Ruthenia;;;;;;;;;;;;;;;;;;;;x,,
release_country_RUT_desc;We hold provinces that Ruthenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SIE_title;Release Country of Siebenburgen;;;;;;;;;;;;;;;;;;;;x,,
release_country_SIE_desc;We hold provinces that Siebenburgen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_UKR_title;Release Country of Ukraine;;;;;;;;;;;;;;;;;;;;x,,
release_country_UKR_desc;We hold provinces that Ukraine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CZH_title;Release Country of Czechoslovakia;;;;;;;;;;;;;;;;;;;;x,,
release_country_CZH_desc;We hold provinces that Czechoslovakia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ALB_title;Release Country of Albania;;;;;;;;;;;;;;;;;;;;x,,
release_country_ALB_desc;We hold provinces that Albania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BOS_title;Release Country of Bosnia-Herzegovina;;;;;;;;;;;;;;;;;;;;x,,
release_country_BOS_desc;We hold provinces that Bosnia-Herzegovina has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BUL_title;Release Country of Bulgaria;;;;;;;;;;;;;;;;;;;;x,,
release_country_BUL_desc;We hold provinces that Bulgaria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CRE_title;Release Country of Crete;;;;;;;;;;;;;;;;;;;;x,,
release_country_CRE_desc;We hold provinces that Crete has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CRO_title;Release Country of Croatia;;;;;;;;;;;;;;;;;;;;x,,
release_country_CRO_desc;We hold provinces that Croatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CYP_title;Release Country of Cyprus;;;;;;;;;;;;;;;;;;;;x,,
release_country_CYP_desc;We hold provinces that Cyprus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_GRE_title;Release Country of Greece;;;;;;;;;;;;;;;;;;;;x,,
release_country_GRE_desc;We hold provinces that Greece has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ION_title;Release Country of Ionian Islands;;;;;;;;;;;;;;;;;;;;x,,
release_country_ION_desc;We hold provinces that Ionian Islands has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MOL_title;Release Country of Moldavia;;;;;;;;;;;;;;;;;;;;x,,
release_country_MOL_desc;We hold provinces that Moldavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MON_title;Release Country of Montenegro;;;;;;;;;;;;;;;;;;;;x,,
release_country_MON_desc;We hold provinces that Montenegro has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ROM_title;Release Country of Romania;;;;;;;;;;;;;;;;;;;;x,,
release_country_ROM_desc;We hold provinces that Romania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SER_title;Release Country of Serbia;;;;;;;;;;;;;;;;;;;;x,,
release_country_SER_desc;We hold provinces that Serbia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SLO_title;Release Country of Slovenia;;;;;;;;;;;;;;;;;;;;x,,
release_country_SLO_desc;We hold provinces that Slovenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TUR_title;Release Country of Otofman Empire;;;;;;;;;;;;;;;;;;;;x,,
release_country_TUR_desc;We hold provinces that Otofman Empire has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_WAL_title;Release Country of Wallachia;;;;;;;;;;;;;;;;;;;;x,,
release_country_WAL_desc;We hold provinces that Wallachia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_YUG_title;Release Country of Yugoslavia;;;;;;;;;;;;;;;;;;;;x,,
release_country_YUG_desc;We hold provinces that Yugoslavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ALD_title;Release Country of Aldjazair;;;;;;;;;;;;;;;;;;;;x,,
release_country_ALD_desc;We hold provinces that Aldjazair has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CNG_title;Release Country of Congo Free State;;;;;;;;;;;;;;;;;;;;x,,
release_country_CNG_desc;We hold provinces that Congo Free State has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_EGY_title;Release Country of Egypt;;;;;;;;;;;;;;;;;;;;x,,
release_country_EGY_desc;We hold provinces that Egypt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ETH_title;Release Country of Ethiopia;;;;;;;;;;;;;;;;;;;;x,,
release_country_ETH_desc;We hold provinces that Ethiopia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MAD_title;Release Country of Madagascar;;;;;;;;;;;;;;;;;;;;x,,
release_country_MAD_desc;We hold provinces that Madagascar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LIB_title;Release Country of Liberia;;;;;;;;;;;;;;;;;;;;x,,
release_country_LIB_desc;We hold provinces that Liberia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MOR_title;Release Country of Morocco;;;;;;;;;;;;;;;;;;;;x,,
release_country_MOR_desc;We hold provinces that Morocco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NAL_title;Release Country of Natalia;;;;;;;;;;;;;;;;;;;;x,,
release_country_NAL_desc;We hold provinces that Natalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ORA_title;Release Country of Oranje;;;;;;;;;;;;;;;;;;;;x,,
release_country_ORA_desc;We hold provinces that Oranje has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SAF_title;Release Country of South Africa;;;;;;;;;;;;;;;;;;;;x,,
release_country_SAF_desc;We hold provinces that South Africa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SOK_title;Release Country of Sokoof;;;;;;;;;;;;;;;;;;;;x,,
release_country_SOK_desc;We hold provinces that Sokoof has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_RHO_title;Release Country of Southern Rhodesia;;;;;;;;;;;;;;;;;;;;x,,
release_country_RHO_desc;We hold provinces that Southern Rhodesia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TRI_title;Release Country of Tripoli;;;;;;;;;;;;;;;;;;;;x,,
release_country_TRI_desc;We hold provinces that Tripoli has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TRN_title;Release Country of Transvaal;;;;;;;;;;;;;;;;;;;;x,,
release_country_TRN_desc;We hold provinces that Transvaal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TUN_title;Release Country of Tunis;;;;;;;;;;;;;;;;;;;;x,,
release_country_TUN_desc;We hold provinces that Tunis has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ZAN_title;Release Country of Zanzibar;;;;;;;;;;;;;;;;;;;;x,,
release_country_ZAN_desc;We hold provinces that Zanzibar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ZUL_title;Release Country of Zulu;;;;;;;;;;;;;;;;;;;;x,,
release_country_ZUL_desc;We hold provinces that Zulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ABU_title;Release Country of Abu Dhabi;;;;;;;;;;;;;;;;;;;;x,,
release_country_ABU_desc;We hold provinces that Abu Dhabi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_AFG_title;Release Country of Afghanistan;;;;;;;;;;;;;;;;;;;;x,,
release_country_AFG_desc;We hold provinces that Afghanistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ARM_title;Release Country of Armenia;;;;;;;;;;;;;;;;;;;;x,,
release_country_ARM_desc;We hold provinces that Armenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_AZB_title;Release Country of Azerbaijan;;;;;;;;;;;;;;;;;;;;x,,
release_country_AZB_desc;We hold provinces that Azerbaijan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BUK_title;Release Country of Bukkhara;;;;;;;;;;;;;;;;;;;;x,,
release_country_BUK_desc;We hold provinces that Bukkhara has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_GEO_title;Release Country of Georgia;;;;;;;;;;;;;;;;;;;;x,,
release_country_GEO_desc;We hold provinces that Georgia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HDJ_title;Release Country of Hedjaz;;;;;;;;;;;;;;;;;;;;x,,
release_country_HDJ_desc;We hold provinces that Hedjaz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_IRQ_title;Release Country of Iraq;;;;;;;;;;;;;;;;;;;;x,,
release_country_IRQ_desc;We hold provinces that Iraq has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KHI_title;Release Country of Khiva;;;;;;;;;;;;;;;;;;;;x,,
release_country_KHI_desc;We hold provinces that Khiva has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KOK_title;Release Country of Kokand;;;;;;;;;;;;;;;;;;;;x,,
