PROV1832;Fashoda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1833;Suakin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1834;Halaib;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1835;Dongola;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1836;Hayya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1837;Atbara;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1838;Obeid;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1839;Nuhud;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1840;Kaduqli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1841;Fasher;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1842;Junaynah;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1843;Waw;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1844;Bor;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1845;Yambio;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1846;Lado;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1847;Kapoeta;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1848;Asmara;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1849;Massawa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1850;Akordat;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1851;Assab;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1852;Gonder;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1853;Debre Tabor;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1854;Matamma;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1855;Debre Markos;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1856;Aksum;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1857;Antalo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1859;Ankober;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1860;Awasa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1861;Aselia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1862;Bonga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1863;Asosa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1864;Negele;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1865;Harer;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1866;Goba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1867;Werder;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1868;Mogadishu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1869;Baidoa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1870;Kismayo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1871;Hobyo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1872;Bosaso;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1873;Berbera;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1874;Zeyla;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1875;Djibuti;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1876;Cap Vert;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1877;Bissau;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1878;Gabu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1879;Boffa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1880;Timbo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1881;Dinguiraye;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1882;Kankan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1883;Beyla;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1884;Port Léonin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1885;Falaba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1886;Bo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1887;Saint Jean;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1888;Leblois;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1889;Bopolu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1890;Gbarnga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1891;Zwedru;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1892;Bandama;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1893;Sassandra;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1894;Grand Bassam;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1895;Bouake;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1896;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1897;Akoupe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1898;Kong;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1899;Bondouku;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1900;Odienne;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1901;Wagadugu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1902;Wahiguya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1903;Dori;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1904;Fada Ngourma;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1905;Bobo Dioulasso;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1906;Orodaro;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1907;Fredensborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1908;Prinsensten;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1909;Christiansborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1910;Kumasi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1911;Kintampo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1912;Wa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1913;Tamale;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1914;Lome;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1915;Ho;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1916;Yendi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1917;Atakpame;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1918;Sokode;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1919;Cotonou;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1920;Abomey;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1921;Nikki;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1922;Jugu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1923;Eko;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1924;Abeokuta;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1925;Ibadan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1926;Ife;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1927;Ilorin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1928;Benin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1929;Akure;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1930;Lokoja;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1931;Warri;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1932;Ubani;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1933;Awka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1934;Calabar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1935;Aruchukwu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1936;Makurdi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1937;Tukari;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1938;Bussa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1939;Zaria;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1940;Bida;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1941;Abuja;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1942;Bauchi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1943;Jos;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1944;Gombe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1945;Kano;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1946;Kebbi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1947;Katsina;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1948;Sokoto;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1949;Hadejia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1950;Yola;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1951;Kuka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1952;Nguru;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1953;Dikoa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1954;Sao Tome;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1955;Fernando Po;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1956;Douala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1957;Buea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1958;Kribi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1959;Yaounde;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1960;Bafoussam;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1961;Bamenda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1962;Bertoua;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1963;Ngaoundere;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1964;Maroua;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1965;Bangui;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1966;Nola;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1967;Bouar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1968;Bossangoa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1969;Zemio;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1970;Bangassou;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1971;Ndele;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1972;Mpongwe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1973;Bata;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1974;Mayumbe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1975;Moanda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1976;Makokou;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1977;Nkuna;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1978;Madingou;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1979;Biloka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1980;Djambala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1981;Impfondo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1982;Kinshasa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1983;Boma;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1984;Kananga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1985;Kumbana;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1986;Lusambo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1987;Bunkeya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1988;Mussumba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1989;Munza;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1990;Nyangwe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1991;Uvira;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1992;Basoko;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1993;Irebu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1994;Nsheng;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1995;Gemena;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1996;Kisangani;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1997;Mungbane;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1998;Baramo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1999;Christianborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2000;Ngoyo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2001;Embaza;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2002;Bartolomé Díaz;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2003;Augustaborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2004;Vestpost;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2005;Huambo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2006;Kuito;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2007;Mavinga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2008;Ondjiva;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2009;Malanje;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2010;Saurimo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2011;Kubanda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2012;Lusaka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2013;Mongu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2014;Kasempa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2015;Monzo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2016;Kazembe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2017;Kasema;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2018;Chipata;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2019;Entebbe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2020;Mbarara;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2021;Masindi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2022;Kitgum;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2023;Jinja;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2024;Nairobi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2025;Marsabit;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2026;Lodwar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2027;Nakuru;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2028;Kisumu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2029;Mombasa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2030;Lamu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2031;Wajir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2032;Garissa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2033;Voi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2034;Kigali;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2035;Usumbura;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2036;São Pedro;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2037;Tanga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2038;Kilwa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2039;Lindi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2040;Songea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2041;Masasi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2042;Iringa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2043;Tabora;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2044;Mwanza;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2045;Morogoro;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2046;Ujiji;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2047;Arusha;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2048;Zanzibar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2049;Nieuwe Antwerpen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2050;Chaimate;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2051;Ostpost;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2052;Massekisse;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2053;Sena;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2054;Tete;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2055;Songo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2056;Zumbo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2057;Gundersborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2058;Mossurize;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2059;Danborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2060;Nacala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2061;Karlsten;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2062;Shangzhou;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2063;Ibo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2064;Nampula;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2065;Milange;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2066;Zomba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2067;Lilongwe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2068;Harare;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2069;Gweru;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2070;Mutare;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2071;Bulawayo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2072;Hwange;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2073;Masvingo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2074;Gaborone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2075;Serowe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2076;Nokaneng;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2077;Tsabong;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2078;Windhoek;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2079;Swakopmund;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2080;Tsumeb;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2081;Linyati;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2082;Otjinene;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2083;Kuiseb Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2084;Angra Pequena;Angra Pequena;Angra Pequena;;;;;;;;;;;
PROV2085;Nu-gouses;Nu-gouses;Nu-gouses;;;;;;;;;;;
PROV2086;Oshiwambo;Oshiwambo;Oshiwambo;;;;;;;;;;;
PROV2087;Ville du Cap;Ville du Cap;Ville du Cap;;;;;;;;;;;
PROV2088;Hoornehove;Hoornehove;Hoornehove;;;;;;;;;;;
PROV2089;Heckseberge ;Heckseberge ;Heckseberge ;;;;;;;;;;;
PROV2090;Swellendam;Swellendam;Swellendam;;;;;;;;;;;
PROV2091;Mossel Baai;Mossel Baai;Mossel Baai;;;;;;;;;;;
PROV2092;Rijssenfoort;Rijssenfoort;Rijssenfoort;;;;;;;;;;;
PROV2093;Calvijnsdorp;Calvijnsdorp;Calvijnsdorp;;;;;;;;;;;
PROV2094;Kolesberg;Kolesberg;Kolesberg;;;;;;;;;;;
PROV2095;Dikathong;Dikathong;Dikathong;;;;;;;;;;;
PROV2096;Ylnerdam;Ylnerdam;Ylnerdam;;;;;;;;;;;
PROV2097;Graaf Reinet;Graaf-Reinet;Graaf Reinet;;;;;;;;;;;
PROV2098;Bufelsdorp;Bufelsdorp;Bufelsdorp;;;;;;;;;;;
PROV2099;Vlaasum;Vlaasum;Vlaasum;;;;;;;;;;;
PROV2100;Reimerdam;Reimerdam;Reimerdam;;;;;;;;;;;
PROV2101;Bloemfontein;Bloemfontein;Bloemfontein;;;;;;;;;;;
PROV2102;Winburg;Winburg;Winburg;;;;;;;;;;;
PROV2103;Philipsdorp;Philipsdorp;Philipsdorp;;;;;;;;;;;
PROV2104;Thaba Bosiu;Thaba Bosiu;Thaba Bosiu;;;;;;;;;;;
PROV2105;Pretoria;Pretoria;Pretoria;;;;;;;;;;;
PROV2106;Witwatersrand;Witwatersrand;Witwatersrand;;;;;;;;;;;
PROV2107;Klerksdorp;Klerksdorp;Klerksdorp;;;;;;;;;;;
PROV2108;Mosega;Mosega;Mosega;;;;;;;;;;;
PROV2109;Lydenburg;Lydenburg;Lydenburg;;;;;;;;;;;
PROV2110;Thohoyandu;Thohoyandu;Thohoyandu;;;;;;;;;;;
PROV2111;eThekwini;eThekwini;eThekwini;;;;;;;;;;;
PROV2112;Uthukela;Uthukela;Uthukela;;;;;;;;;;;
PROV2113;Ulundi;Ulundi;Ulundi;;;;;;;;;;;
PROV2114;Mbabane;Mbabane;Mbabane;;;;;;;;;;;
PROV2115;Tananarive;Tananarive;Tananarive;;;;;;;;;;;
PROV2116;Fianarantsoa;Fianarantsoa;Fianarantsoa;;;;;;;;;;;
PROV2117;Ampanihy;Ampanihy;Ampanihy;;;;;;;;;;;
PROV2118;Tolanaro;Tolanaro;Tolanaro;;;;;;;;;;;
PROV2119;Toamasina;Toamasina;Toamasina;;;;;;;;;;;
PROV2120;Antsiranana;Antsiranana;Antsiranana;;;;;;;;;;;
PROV2121;Mahajanga;Mahajanga;Mahajanga;;;;;;;;;;;
PROV2122;Toliara;Toliara;Toliara;;;;;;;;;;;
PROV2123;Comoros;Comores;Komoren;;;;;;;;;;;
PROV2124;Mayotte;Mayotte;Mayotte;;;;;;;;;;;
PROV2125;Dom Sebastião;Dom Sebastião;Dom Sebastião;;;;;;;;;;;
PROV2126;Bourbon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2127;Veihavn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2128;Deusen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2129;Ile Royale;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2130;Erikskyst;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2131;Tapt Ø;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2132;Ile de Brugge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2133;Duvborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2134;Azores;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2135;Madeira;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2136;Canary Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2137;Campo Limpo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2138;Ponta Grossa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2139;Enseada;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2140;Porto Velho;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2141;Guaímas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2142;Chiuáua;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2143;Padre Manuel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2144;Nossa Senhora do Rio Grande;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2145;Santo Antônio da Serra;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2147;Morelos;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2148;Reynosa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2149;Matamoros;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2150;Ciudad Victoria;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2151;Saltillo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2152;São João dos Montes;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2153;Durango;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2154;Santa Maria del Oro;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2155;Torreon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2156;Mazatlan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2157;Culiacan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2158;Zacatecas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2159;San Luis Potosi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2160;Aguascalientes;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2161;Tepic;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2162;Veracruz;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2163;Tampico;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2164;Los Tuxtlas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2165;Villahermosa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2166;Guadalajara;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2167;Guanajuato;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2168;Puerto Vallarta;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2169;Colima;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2170;Morelia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2171;Los Albaniles;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2172;Mexico City;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2173;Queretaro;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2174;Toluca;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2175;Tlaxcala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2176;Acatlán;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2177;Oaxaca;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2178;Huatulco;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2179;Acapulco;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2180;Chilpancingo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2181;Tuxtla;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2182;Tapachula;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2183;Merida;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2184;Campeche;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2185;Bacalar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2186;Guatemala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2187;Comitán;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2188;Puerto Barrios;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2189;Sayaxche;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2190;Belize;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2191;San Salvador;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2192;San Miguel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2193;Comayagua;;;;;;;;;;;;;;;;;;;;;;;;;;;
