##### NZF #####;
#### ARO ####;
ARO_absolute_monarchy;Omu Aro;x;
ARO_prussian_constitutionalism;Omu Aro;x;
ARO_hms_government;Omu Aro;x;
ARO_democracy;Omu Aro;x;
ARO_proletarian_dictatorship;Omu Aro;x;
ARO_presidential_dictatorship;Omu Aro;x;
ARO_bourgeois_dictatorship;Omu Aro;x;
ARO_fascist_dictatorship;Omu Aro;x;
ARO_colonial_company;Protectorate of Oro;x;
ARO_dominion;Protectorate of Oro;x;
ARO_ADJ;Oro;x;
#### ARP####;
ARP_absolute_monarchy;Royômo de Arpitania;x;
ARP_prussian_constitutionalism;Royômo de Arpitania;x;
ARP_hms_government;Royômo de Arpitania;x;
ARP_democracy;Rèpublica de Arpitania;x;
ARP_proletarian_dictatorship;Rèpublica Populèra de Arpitania;x;
ARP_presidential_dictatorship;Rèpublica de Arpitania;x;
ARP_bourgeois_dictatorship;Rèpublica de Arpitania;x;
ARP_fascist_dictatorship;Ètat de Arpitania;x;
ARP_colonial_company;Arpitania;x;
ARP_dominion;Arpitania;x;
ARP_ADJ;Arpitanian;x;
#### ASH ####;
ASH_absolute_monarchy;Asanteman;x;
ASH_prussian_constitutionalism;Asanteman;x;
ASH_hms_government;Asanteman;x;
ASH_democracy;Adehyeman na Ashanti;x;
ASH_proletarian_dictatorship;Adehyeman na Ashanti;x;
ASH_presidential_dictatorship;Adehyeman na Ashanti;x;
ASH_bourgeois_dictatorship;Adehyeman na Ashanti;x;
ASH_fascist_dictatorship;Adehyeman na Ashanti;x;
ASH_colonial_company;Protectorate of Ashanti;x;
ASH_dominion;Protectorate of Ashanti;x;
ASH_ADJ;Ashanti;x;
#### AWS ####;
AWS_absolute_monarchy;Ye’awisa Sulit’aneti;x;
AWS_prussian_constitutionalism;Ye’awisa Sulit’aneti;x;
AWS_hms_government;Ye’awisa Sulit’aneti;x;
AWS_democracy;Ye’awasa Ripebiliki;x;
AWS_proletarian_dictatorship;Ye’awisa Yesoshalisiti Ripebiliki;x;
AWS_presidential_dictatorship;Nets’a Ye’awisa Ripebiliki;x;
AWS_bourgeois_dictatorship;Nets’a Ye’awisa Ripebiliki;x;
AWS_fascist_dictatorship;Nets’a Ye’awisa Ripebiliki;x;
AWS_colonial_company;The Aussa State;x;
AWS_dominion;The Aussa State;x;
AWS_ADJ;Aussan;x;
#### AZ0 ####;
AZ0_absolute_monarchy;Derbent Emirliyi;x;
AZ0_prussian_constitutionalism;Derbent Emirliyi;x;
AZ0_hms_government;Derbent Emirliyi;x;
AZ0_democracy;Derbent Respublikasi;x;
AZ0_proletarian_dictatorship;Kommunist Derbent Respublikasi;x;
AZ0_presidential_dictatorship;Derbent Respublikasi;x;
AZ0_bourgeois_dictatorship;Derbent Respublikasi;x;
AZ0_fascist_dictatorship;Derbent Respublikasi;x;
AZ0_colonial_company;Derbent;x;
AZ0_dominion;Derbent;x;
AZ0_ADJ;Derbent;x;
#### AZ1 ####;
AZ1_absolute_monarchy;Elisu Emirliyi;x;
AZ1_prussian_constitutionalism;Elisu Emirliyi;x;
AZ1_hms_government;Elisu Emirliyi;x;
AZ1_democracy;Elisu Respublikasi;x;
AZ1_proletarian_dictatorship;Kommunist Elisu Respublikasi;x;
AZ1_presidential_dictatorship;Elisu Respublikasi;x;
AZ1_bourgeois_dictatorship;Elisu Respublikasi;x;
AZ1_fascist_dictatorship;Elisu Respublikasi;x;
AZ1_colonial_company;Elisu;x;
AZ1_dominion;Elisu;x;
AZ1_ADJ;Elisu;x;
#### AZ2 ####;
AZ2_absolute_monarchy;Sheki Emirliyi;x;
AZ2_prussian_constitutionalism;Sheki Emirliyi;x;
AZ2_hms_government;Sheki Emirliyi;x;
AZ2_democracy;Sheki Respulikasi;x;
AZ2_proletarian_dictatorship;Kommunist Sheki Respublikasi;x;
AZ2_presidential_dictatorship;Sheki Respulikasi;x;
AZ2_bourgeois_dictatorship;Sheki Respulikasi;x;
AZ2_fascist_dictatorship;Sheki Respulikasi;x;
AZ2_colonial_company;Sheki;x;
AZ2_dominion;Sheki;x;
AZ2_ADJ;Sheki;x;
#### AZ3 ####;
AZ3_absolute_monarchy;Shirvan Emirliyi;x;
AZ3_prussian_constitutionalism;Shirvan Emirliyi;x;
AZ3_hms_government;Shirvan Emirliyi;x;
AZ3_democracy;Shirvan Respublikasi;x;
AZ3_proletarian_dictatorship;Kommunist Shirvan Respublikasi;x;
AZ3_presidential_dictatorship;Shirvan Respublikasi;x;
AZ3_bourgeois_dictatorship;Shirvan Respublikasi;x;
AZ3_fascist_dictatorship;Shirvan Respublikasi;x;
AZ3_colonial_company;Shirvan;x;
AZ3_dominion;Shirvan;x;
AZ3_ADJ;Shirvan;x;
#### AZ4 ####;
AZ4_absolute_monarchy;Talyshistan Emirliyi;x;
AZ4_prussian_constitutionalism;Talyshistan Emirliyi;x;
AZ4_hms_government;Talyshistan Emirliyi;x;
AZ4_democracy;Talyshistan Respublikasi;x;
AZ4_proletarian_dictatorship;Kommunist Talyshistan Respublikasi;x;
AZ4_presidential_dictatorship;Talyshistan Respublikasi;x;
AZ4_bourgeois_dictatorship;Talyshistan Respublikasi;x;
AZ4_fascist_dictatorship;Talyshistan Respublikasi;x;
AZ4_colonial_company;Talyshistan;x;
AZ4_dominion;Talyshistan;x;
AZ4_ADJ;Talyshistan;x;
#### AZ5 ####;
AZ5_absolute_monarchy;Baku Emirliyi;x;
AZ5_prussian_constitutionalism;Baku Emirliyi;x;
AZ5_hms_government;Baku Emirliyi;x;
AZ5_democracy;Baku Respulikasi;x;
AZ5_proletarian_dictatorship;Kommunist Baku Respublikasi;x;
AZ5_presidential_dictatorship;Baku Respulikasi;x;
AZ5_bourgeois_dictatorship;Baku Respulikasi;x;
AZ5_fascist_dictatorship;Baku Respulikasi;x;
AZ5_colonial_company;Baku;x;
AZ5_dominion;Baku;x;
AZ5_ADJ;Baku;x;
#### AZ6 ####;
AZ6_absolute_monarchy;Quba Emirliyi;x;
AZ6_prussian_constitutionalism;Quba Emirliyi;x;
AZ6_hms_government;Quba Emirliyi;x;
AZ6_democracy;Quba Respublikasi;x;
AZ6_proletarian_dictatorship;Kommunist Quba Emirliyi;x;
AZ6_presidential_dictatorship;Quba Respublikasi;x;
AZ6_bourgeois_dictatorship;Quba Respublikasi;x;
AZ6_fascist_dictatorship;Quba Respublikasi;x;
AZ6_colonial_company;Quba;x;
AZ6_dominion;Quba;x;
AZ6_ADJ;Quba;x;
#### AZ7 ####;
AZ7_absolute_monarchy;Tarki Emirliyi;x;
AZ7_prussian_constitutionalism;Tarki Emirliyi;x;
AZ7_hms_government;Tarki Emirliyi;x;
AZ7_democracy;Tarki Respulikasi;x;
AZ7_proletarian_dictatorship;Kommunist Tarki Respublikasi;x;
AZ7_presidential_dictatorship;Tarki Respulikasi;x;
AZ7_bourgeois_dictatorship;Tarki Respulikasi;x;
AZ7_fascist_dictatorship;Tarki Respulikasi;x;
AZ7_colonial_company;Tarki;x;
AZ7_dominion;Tarki;x;
AZ7_ADJ;Tarki;x;
#### AZ8 ####;
AZ8 _absolute_monarchy;Karabagh Emirliyi;x;
AZ8_prussian_constitutionalism;Karabagh Emirliyi;x;
AZ8_hms_government;Karabagh Emirliyi;x;
AZ8_democracy;Karabagh Respulikasi;x;
AZ8_proletarian_dictatorship;Kommunist Karabagh Respublikasi;x;
AZ8_presidential_dictatorship;Karabagh Respulikasi;x;
AZ8_bourgeois_dictatorship;Karabagh Respulikasi;x;
AZ8_fascist_dictatorship;Karabagh Respulikasi;x;
AZ8_colonial_company;Karabagh;x;
AZ8_dominion;Karabagh;x;
AZ8_ADJ;Karabagh;x;
#### AZ9 ####;
AZ9_absolute_monarchy;Ganja Emirliyi;x;
AZ9_prussian_constitutionalism;Ganja Emirliyi;x;
AZ9_hms_government;Ganja Emirliyi;x;
AZ9_democracy;Ganja Respulikasi;x;
AZ9_proletarian_dictatorship;Kommunist Ganja Respublikasi;x;
AZ9_presidential_dictatorship;Ganja Respulikasi;x;
AZ9_bourgeois_dictatorship;Ganja Respulikasi;x;
AZ9_fascist_dictatorship;Ganja Respulikasi;x;
AZ9_colonial_company;Ganja;x;
AZ9_dominion;Ganja;x;
AZ9_ADJ;Ganja;x;
#### AZA ####;
AZA_absolute_monarchy;Kindo nga Azande;x;
AZA_prussian_constitutionalism;Kindo nga Azande;x;
AZA_hms_government;Kindo nga Azande;x;
AZA_democracy;Aringara nga Azande;x;
AZA_proletarian_dictatorship;Aboro Aringara nga Azande;x;
AZA_presidential_dictatorship;Aringara nga Azande;x;
AZA_bourgeois_dictatorship;Aringara nga Azande;x;
AZA_fascist_dictatorship;Aringara nga Azande;x;
AZA_colonial_company;protectorate of Azande;x;
AZA_dominion;Protectorate of Azande;x;
AZA_ADJ;Azande;x;
#### AZZ ####;
AZZ_absolute_monarchy;Naxçivan Emirliyi;x;
AZZ_prussian_constitutionalism;Naxçivan Emirliyi;x;
AZZ_hms_government;Naxçivan Emirliyi;x;
AZZ_democracy;Naxçivan Muxtar Respublikasi;x;
AZZ_proletarian_dictatorship;Kommunist Naxçivan Respublikasi;x;
AZZ_presidential_dictatorship;Naxçivan Muxtar Respublikasi;x;
AZZ_bourgeois_dictatorship;Naxçivan Muxtar Respublikasi;x;
AZZ_fascist_dictatorship;Naxçivan Muxtar Respublikasi;x;
AZZ_colonial_company;The Nakhichevan Protectorate;x;
AZZ_dominion;The Nakhichevan Protectorate;x;
AZZ_ADJ;Nakhhichevan;x;
#### B4R ####;
B4R_absolute_monarchy;Principado Libre de Barinas;x;
B4R_prussian_constitutionalism;Principado Libre de Barinas;x;
B4R_hms_government;Principado Libre de Barinas;x;
B4R_democracy;República Libre de Barinas;x;
B4R_proletarian_dictatorship;Unión Socialista de Barinas;x;
B4R_presidential_dictatorship;República Libre de Barinas;x;
B4R_bourgeois_dictatorship;República Libre de Barinas;x;
B4R_fascist_dictatorship;Unión de Barinas;x;
B4R_colonial_company;Estado de Barinas;x;
B4R_dominion;Estado de Barinas;x;
B4R_ADJ;Barinian;x;
#### BBD ####;
BBD_absolute_monarchy;Baltijos Sajungos Didžioji Kunigaikštyste;x;
BBD_prussian_constitutionalism;Baltijos Sajungos Didžioji Kunigaikštyste;x;
BBD_hms_government;Baltijos Sajungos Didžioji Kunigaikštyste;x;
BBD_democracy;Baltijos Federacija;x;
BBD_proletarian_dictatorship;Baltijos Komunistu Aajunga;x;
BBD_presidential_dictatorship;Baltijos Konfederacija;x;
BBD_bourgeois_dictatorship;Baltijos Konfederacija;x;
BBD_fascist_dictatorship;Didžioji Baltijos Valstybe;x;
BBD_colonial_company;Baltijos Protektoratas;x;
BBD_dominion;Baltijos Protektoratas;x;
BBD_ADJ;Baltic;x;
#### BDB ####;
BDB_absolute_monarchy;Markgrafschaft Brandenburg;x;
BDB_prussian_constitutionalism;Markgrafschaft Brandenburg;x;
BDB_hms_government;Markgrafschaft Brandenburg;x;
BDB_democracy;Republik Brandenburg;x;
BDB_proletarian_dictatorship;Der Kommunistische Staat Brandenburg;x;
BDB_presidential_dictatorship;Republik Brandenburg;x;
BDB_bourgeois_dictatorship;Republik Brandenburg;x;
BDB_fascist_dictatorship;Großraum Brandenburg;x;
BDB_colonial_company;Provinz Brandenburg;x;
BDB_dominion;Provinz Brandenburg;x;
BDB_ADJ;Brandenburger;x;
#### BEN ####;
BEN_absolute_monarchy;Kingdom of Benin;x;
BEN_prussian_constitutionalism;Kingdom of Benin;x;
BEN_hms_government;Kingdom of Benin;x;
BEN_democracy;Republic of Benin;x;
BEN_proletarian_dictatorship;Socialist People's Republic of Benin;x;
BEN_presidential_dictatorship;Free State of Benin;x;
BEN_bourgeois_dictatorship;Free State of Benin;x;
BEN_fascist_dictatorship;New Beninese State;x;
BEN_colonial_company;The Benin Protectorate;x;
BEN_dominion;The Benin Protectorate;x;
BEN_ADJ;Beninese;x;
#### BH0 ####;
BH0_absolute_monarchy;Punakha ko Rajya;x;
BH0_prussian_constitutionalism;Punakha ko Rajya;x;
BH0_hms_government;Punakha ko Rajya;x;
BH0_democracy;Punakha Ganarajya;x;
BH0_proletarian_dictatorship;Pipulsa Punakha Ganarajya;x;
BH0_presidential_dictatorship;Punakha Ganarajya;x;
BH0_bourgeois_dictatorship;Punakha Ganarajya;x;
BH0_fascist_dictatorship;Punakha Ganarajya;x;
BH0_colonial_company;State of Punakha;x;
BH0_dominion;State of Punakha;x;
BH0_ADJ;Punakhan;x;
#### BH3 ####;
BH3_absolute_monarchy;Paro ko Rayja;x;
BH3_prussian_constitutionalism;Paro ko Rayja;x;
BH3_hms_government;Paro ko Rayja;x;
BH3_democracy;Paro Ganarajya;x;
BH3_proletarian_dictatorship;Pipulsa Paro Ganarajya;x;
BH3_presidential_dictatorship;Paro Ganarajya;x;
BH3_bourgeois_dictatorship;Paro Ganarajya;x;
BH3_fascist_dictatorship;Paro Ganarajya;x;
BH3_colonial_company;State of Paro;x;
BH3_dominion;State of Paro;x;
BH3_ADJ;Paronean;x;
#### BH7 ####;
BH7_absolute_monarchy;Trongsa ko Rayja;x;
BH7_prussian_constitutionalism;Trongsa ko Rayja;x;
BH7_hms_government;Trongsa ko Rayja;x;
BH7_democracy;Trongsa Ganarayja;x;
BH7_proletarian_dictatorship;Pipulsa Trongsa Ganarayja;x;
BH7_presidential_dictatorship;Trongsa Ganarayja;x;
BH7_bourgeois_dictatorship;Trongsa Ganarayja;x;
BH7_fascist_dictatorship;Trongsa Ganarayja;x;
BH7_colonial_company;State of Trongsa;x;
BH7_dominion;State of Trongsa;x;
BH7_ADJ;Trongsan;x;
#### BKF ####;
BKF_absolute_monarchy;Kingdom of Burkina Faso;x;
BKF_prussian_constitutionalism;Kingdom of Burkina Faso;x;
BKF_hms_government;Kingdom of Burkina Faso;x;
BKF_democracy;Republic of Burkina Faso;x;
BKF_proletarian_dictatorship;Socialist Workers Republic of the Upper Volta;x;
BKF_presidential_dictatorship;State of the Upper Volta;x;
BKF_bourgeois_dictatorship;State of the Upper Volta;x;
BKF_fascist_dictatorship;State of the Upper Volta;x;
BKF_colonial_company;Protectorate of the Upper Volta;x;
BKF_dominion;Protectorate of the Upper Volta;x;
BKF_ADJ;Upper Voltan;x;
BKF_absolute_monarchy_ADJ;Burkinabé;x;
BKF_prussian_constitutionalism_ADJ;Burkinabé;x;
BKF_hms_governement_ADJ;Burkinabé;x;
BKF_democracy_ADJ;Burkinabé;x;
#### BKY ####;
BKY_absolute_monarchy;Bökey Ordasi;x;
BKY_prussian_constitutionalism;Bökey Ordasi;x;
BKY_hms_government;Bökey Ordasi;x;
BKY_democracy;Bökey Respwblïkasi;x;
BKY_proletarian_dictatorship;Bökey Respwblïkasi;x;
BKY_presidential_dictatorship;Bökey Respwblïkasi;x;
BKY_bourgeois_dictatorship;Bökey Respwblïkasi;x;
BKY_fascist_dictatorship;Bökey Stati;x;
BKY_colonial_company;The Bukey State;x;
BKY_dominion;The Bukey State;x;
BKY_ADJ;Bukey;x;
#### BND ####;
BND_absolute_monarchy;Reino da Banda Oriental del Uruguai;x;
BND_prussian_constitutionalism;Reino da Banda Oriental del Uruguai;x;
BND_hms_government;Reino da Banda Oriental del Uruguai;x;
BND_democracy;O Estado da Banda Oriental;x;
BND_proletarian_dictatorship;União da Banda Oriental;x;
BND_presidential_dictatorship;O Estado da Banda Oriental;x;
BND_bourgeois_dictatorship;Confederação Banda Oriental;x;
BND_fascist_dictatorship;Confederação Banda Oriental;x;
BND_colonial_company;Virreinato da Banda Oriental;x;
BND_dominion;Virreinato da Banda Oriental;x;
BND_ADJ;Banda Orientales;x;
#### BNT ####;
BNT_absolute_monarchy;Ducato di Benevento;x;
BNT_prussian_constitutionalism;Ducato di Benevento;x;
BNT_hms_government;Ducato di Benevento;x;
BNT_democracy;Repubblica Libera di Benevento;x;
BNT_proletarian_dictatorship;Il Comune di Benevento;x;
BNT_presidential_dictatorship;Repubblica Libera di Benevento;x;
BNT_bourgeois_dictatorship;Repubblica Libera di Benevento;x;
BNT_fascist_dictatorship;Lo Stato di Benevento;x;
BNT_colonial_company;Protettorato di Benevento;x;
BNT_dominion;Protettorato di Benevento;x;
BNT_ADJ;Beneventoan;x;
#### BON ####;
BON_absolute_monarchy;Reino na Boneiru;x;
BON_prussian_constitutionalism;Reino na Boneiru;x;
BON_hms_government;Reino na Boneiru;x;
BON_democracy;República na Boneiru;x;
BON_proletarian_dictatorship;Comunista República na Boneiru;x;
BON_presidential_dictatorship;República na Boneiru;x;
BON_bourgeois_dictatorship;República na Boneiru;x;
BON_fascist_dictatorship;República na Boneiru;x;
BON_colonial_company;Boneiru;x;
BON_dominion;Boneiru;x;
BON_ADJ;Bonairean;x;
#### BRB ####;
BRB_absolute_monarchy;Kingdom of Barbados;x;
BRB_prussian_constitutionalism;Kingdom of Barbados;x;
BRB_hms_government;Kingdom of Barbados;x;
BRB_democracy;Democratic State of Barbados;x;
BRB_proletarian_dictatorship;The Barbados Commune;x;
BRB_presidential_dictatorship;Democratic State of Barbados;x;
BRB_bourgeois_dictatorship;Democratic State of Barbados;x;
BRB_fascist_dictatorship;The Barbados State;x;
BRB_colonial_company;Colony of Barbados;x;
BRB_dominion;Colony of Barbados;x;
BRB_ADJ;Barbadian;x;
#### BRD ####;
BRD_absolute_monarchy;Ubwami Uburundi;x;
BRD_prussian_constitutionalism;Ubwami Uburundi;x;
BRD_hms_government;Ubwami Uburundi;x;
BRD_democracy;Repubulika y’u Burundi;x;
BRD_proletarian_dictatorship;Umukomunisita Repubulika y’u Burundi;x;
BRD_presidential_dictatorship;Repubulika y’u Burundi;x;
BRD_bourgeois_dictatorship;Repubulika y’u Burundi;x;
BRD_fascist_dictatorship;Repubulika y’u Burundi;;x;
BRD_colonial_company;Protectorate of Burundi;x;
BRD_dominion;Protectorate of Burundi;x;
BRD_ADJ;Burundian;x;
#### BRM ####;
BRM_absolute_monarchy;Saltanat Bajrmi;x;
BRM_prussian_constitutionalism;Saltanat Bajrmi;x;
BRM_hms_government;Saltanat Bajrmi;x;
BRM_democracy;Jumhuriat Baghirmy;x;
BRM_proletarian_dictatorship;Kawmunat Baghirmy;x;
BRM_presidential_dictatorship;Jumhuriat Baghirmy;x;
BRM_bourgeois_dictatorship;Jumhuriat Baghirmy;x;
BRM_fascist_dictatorship;Jumhuriat Baghirmy;x;
BRM_colonial_company;Baguirmi State;x;
BRM_dominion;Bagurimi State;x;
BRM_ADJ;Baguirmi;x;
#### BSH ####;
BSH_absolute_monarchy;Naha ea Lesotho;x;
BSH_prussian_constitutionalism;Naha ea Lesotho;x;
BSH_hms_government;Naha ea Lesotho;x;
BSH_democracy;Rephaboliki ea Lesotho;x;
BSH_proletarian_dictatorship;Lokolohe Basotho Sechaba;x;
BSH_presidential_dictatorship;Rephaboliki ea Lesotho;x;
BSH_bourgeois_dictatorship;Rephaboliki ea Lesotho;x;
BSH_fascist_dictatorship;Lokolohe Basotho Sechaba;x;
BSH_colonial_company;Basotho Protectorate;x;
BSH_dominion;Basotho Protectorate;x;
BSH_ADJ;Lesotho;x;
#### BUG ####;
BUG_absolute_monarchy;Bwakabaka kya Buganda;x;
BUG_prussian_constitutionalism;Bwakabaka kya Buganda;x;
BUG_hms_government;Bwakabaka kya Buganda;x;
BUG_democracy;Bugirimaani kya Uganda;x;
BUG_proletarian_dictatorship;Bugirimaani kya Uganda;x;
BUG_presidential_dictatorship;Bugirimaani kya Uganda;x;
BUG_bourgeois_dictatorship;Bugirimaani kya Uganda;x;
BUG_fascist_dictatorship;Bugirimaani kya Uganda;x;
BUG_colonial_company;Protectorate of Uganda;x;
BUG_dominion;Protectorate of Uganda;x;
BUG_ADJ;Ugandan;x;
#### C4L ####;
C4L_absolute_monarchy;Reino de Alta California;x;
C4L_prussian_constitutionalism;Reino de Alta California;x;
C4L_hms_government;Reino de Alta California;x;
C4L_democracy;República de Alta California;x;
C4L_proletarian_dictatorship;República Popular Socialista de Alta California;x;
C4L_presidential_dictatorship;Unión Democrática de Alta California;x;
C4L_bourgeois_dictatorship;Unión Democrática de Alta California;x;
C4L_fascist_dictatorship;La Gran Nación Californiana;x;
C4L_colonial_company;Provincia de Alta California;x;
C4L_dominion;Provincia de Alta California;x;
C4L_ADJ;Californian;x;
#### C4R ####;
C4R_absolute_monarchy;The Caribbean Union;x;
C4R_prussian_constitutionalism;The Caribbean Union;x;
C4R_hms_government;The Caribbean Union;x;
C4R_democracy;Federal Republic of the Caribbean;x;
C4R_proletarian_dictatorship;The Socialist Union of the Caribbean;x;
C4R_presidential_dictatorship;The State Union of the Caribbean;x;
C4R_bourgeois_dictatorship;The State Union of the Caribbean;x;
C4_fascist_dictatorship;The Greater Carib Nation;x;
C4R_colonial_company;The Caribbean;x;
C4R_dominion;The Caribbean;x;
C4R_ADJ;Caribbean;x;
#### CAR ####;
CAR_absolute_monarchy;Centrafrique Kodoro-Togbia;x;
CAR_prussian_constitutionalism;Centrafrique Kodoro-Togbia;x;
CAR_hms_government;Centrafrique Kodoro-Togbia;x;
CAR_democracy;Ködörösêse tî Bêafrîka;x;
CAR_proletarian_dictatorship;Ködörösêse tî Asocialiste Bêafrîka;x;
CAR_presidential_dictatorship;Ködörösêse tî Bêafrîka;x;
CAR_bourgeois_dictatorship;Ködörösêse tî Bêafrîka;x;
CAR_fascist_dictatorship;Ködörösêse tî Ubangi-Shangi;x;
CAR_colonial_company;Protectorate of Ubangi-Shangi;x;
CAR_dominion;Protectorate of Ubangi-Shangi;x;
CAR_ADJ;Central African;x;
CAR_fascist_dictatorship_ADJ;Ubangi-Shangi;x;
CAR_colonial_company_ADJ;Ubangi-Shangi;x;
CAR_dominion_ADJ;Ubangi-Shangi;x;
#### CAS ####;
CAS_absolute_monarchy;The Cascadian Empire;x;
CAS_prussian_constitutionalism;The Casacdian Empire;x;
CAS_hms_government;The Cascadian Empire;x;
CAS_democracy;Republic of Cascadia;x;
CAS_proletarian_dictatorship;The Cascadian Socialist State;x;
CAS_presidential_dictatorship;The Federal Republic of Cascadia;x;
CAS_bourgeois_dictatorship;The Federal Republic of Cascadia;x;
CAS_fascist_dictatorship;Greater Cascadia;x;
CAS_colonial_company;Protectorate of Cascadia;x;
CAS_dominion;Protectorate of Cascadia;x;
CAS_ADJ;Cascadian;x;
#### CEL ####;
CEL_absolute_monarchy;An Ìmpireachd Cheilteach;x;
CEL_prussian_constitutionalism;An Ìmpireachd Cheilteach;x;
CEL_hms_government;An Ìmpireachd Cheilteach;x;
CEL_democracy;Am Poblachd Cheilteach;x;
CEL_proletarian_dictatorship;Poblachd Luchd-obrach Comannach na Ceiltich;x;
CEL_presidential_dictatorship;An Aonadh Deamocratach Ceilteach;x;
CEL_bourgeois_dictatorship;An Aonadh Deamocratach Ceilteach;x;
CEL_fascist_dictatorship;An Nàisean Ceilteach Ùr;x;
CEL_colonial_company;An Caidreachas Ceilteach;x;
CEL_dominion;An Caidreachas Ceilteach;x;
CEL_ADJ;Celtic;x;
#### CGO ####;
CGO_absolute_monarchy;Bokonzi ya Congo;x;
CGO_prussian_constitutionalism;Bokonzi ya Congo;x;
CGO_hms_government;Bokonzi ya Congo;x;
CGO_democracy;Republíki ya Kongó;x;
CGO_proletarian_dictatorship;Bato Republíki ya Kongó;x;
CGO_presidential_dictatorship;Republíki ya Kongó;x;
CGO_bourgeois_dictatorship;Republíki ya Kongó;x;
CGO_fascist_dictatorship;Republíki ya Kongó;x;
CGO_colonial_company;Protectorate of Middle Congo;x;
CGO_dominion;Protectorate of Middle Congo;x;
CGO_ADJ;Congolese;x;
#### CHD ####;
CHD_absolute_monarchy;Mamlakat Tšad;x;
CHD_prussian_constitutionalism;Mamlakat Tšad;x;
CHD_hms_government;Mamlakat Tšad;x;
CHD_democracy;Jumhuriyyat Tšad;x;
CHD_proletarian_dictatorship;Dawlat Tšad al-Aishtirakia;x;
CHD_presidential_dictatorship;Jumhuriyyat Tšad;x;
CHD_bourgeois_dictatorship;Jumhuriyyat Tšad;x;
CHD_fascist_dictatorship;Dawlat Tšad;x;
CHD_colonial_company;Protectorate of Chad;x;
CHD_dominion;Protectorate of Chad;x;
CHD_ADJ;Chadian;x;
#### CHN ####;
CHN_absolute_monarchy;Pennak Chin;x;
CHN_prussian_constitutionalism;Pennak Chin;x;
CHN_hms_government;Pennak Chin;x;
CHN_democracy;Tamada Chin;x;
CHN_proletarian_dictatorship;Tamada Chin;x;
CHN_presidential_dictatorship;Tamada Chin;x;
CHN_bourgeois_dictatorship;Tamada Chin;x;
CHN_fascist_dictatorship;Tamada Chin;x;
CHN_colonial_company;Pennak Chin;x;
CHN_dominion;Pennak Chin;x;
CHN_ADJ;Chin;x;
#### CHO####;
CHO_absolute_monarchy;Choshu-han;x;
CHO_prussian_constitutionalism;Choshu-han;x;
CHO_hms_government;Choshu-han;x;
CHO_democracy;Choshu Kyowakoku;x;
CHO_proletarian_dictatorship;Choshu Komyun;x;
CHO_presidential_dictatorship;Choshu Kyowakoku;x;
CHO_bourgeois_dictatorship;Choshu Kyowakoku;x;
CHO_fascist_dictatorship;Choshu-han;x;
CHO_colonial_company;Choshu-han;x;
CHO_dominion;Choshu-han;x;
CHO_ADJ;Choshu;x;
#### CLA ####;
CLA_absolute_monarchy;Alaeze nke Calabar;x;
CLA_prussian_constitutionalism;Alaeze nke Calabar;x;
CLA_hms_government;Alaeze nke Calabar;x;
CLA_democracy;Ripoblik nke Calabar;x;
CLA_proletarian_dictatorship;Ripoblik nke Calabar;x;
CLA_presidential_dictatorship;Ripoblik nke Calabar;x;
CLA_bourgeois_dictatorship;Ripoblik nke Calabar;x;
CLA_fascist_dictatorship;Ripoblik nke Calabar;x;
CLA_colonial_company;Calabar State;x;
CLA_dominion;Calabar State;x;
CLA_ADJ;Calabar;x;
#### CM0 ####;
CM0_absolute_monarchy;Kingdom of Anjouan;x;
CM0_prussian_constitutionalism;Kingdom of Anjouan;x;
CM0_hms_government;Kingdom of Anjouan;x;
CM0_democracy;Republic of Anjouan;x;
CM0_proletarian_dictatorship;The Anjouan Commune;x;
CM0_presidential_dictatorship;Republic of Anjouan;x;
CM0_bourgeois_dictatorship;Republic of Anjouan;x;
CM0_fascist_dictatorship;Republic of Anjouan;x;
CM0_colonial_company;Anjouan;x;
CM0_dominion;Anjouan;x;
CM0_ADJ;Anjouan;x;
#### CM1 ####;
CM1_absolute_monarchy;Kingdom of Moheli;x;
CM1_prussian_constitutionalism;Kingdom of Moheli;x;
CM1_hms_government;Kingdom of Moheli;x;
CM1_democracy;Republic of Moheli;x;
CM1_proletarian_dictatorship;The Moheli Commune;x;
CM1_presidential_dictatorship;Republic of Moheli;x;
CM1_bourgeois_dictatorship;Republic of Moheli;x;
CM1_fascist_dictatorship;Republic of Moheli;x;
CM1_colonial_company;Moheli;x;
CM1_dominion;Moheli;x;
CM1_ADJ;Mohelian;x;
#### CM2 ####;
CM2_absolute_monarchy;Kingdom of Ngazidjya;x;
CM2_prussian_constitutionalism;Kingdom of Ngazidjya;x;
CM2_hms_government;Kingdom of Ngazidjya;x;
CM2_democracy;Republic of Ngazidjya;x;
CM2_proletarian_dictatorship;The Ngazidjya Commune;x;
CM2_presidential_dictatorship;Republic of Ngazidjya;x;
CM2_bourgeois_dictatorship;Republic of Ngazidjya;x;
CM2_fascist_dictatorship;Republic of Ngazidjya;x;
CM2_colonial_company;Ngazidjya;x;
CM2_dominion;Ngazidjya;x;
CM2_ADJ;Ngazidjyan;x;
#### CM3 ####;
CM3_absolute_monarchy;Kingdom of Mayotte;x;
CM3_prussian_constitutionalism;Kingdom of Mayotte;x;
CM3_hms_government;Kingdom of Mayotte;x;
CM3_democracy;Republic of Mayotte;x;
CM3_proletarian_dictatorship;The Mayotte Commune;x;
CM3_presidential_dictatorship;Republic of Mayotte;x;
