##### NZF #####;
##### DEN #####;
DEN_absolute_monarchy;Kongeriget Danmark;x;
DEN_prussian_constitutionalism;Kongeriget Danmark;x;
DEN_hms_government;Kongeriget Danmark;x;
DEN_democracy;Republiken Danmark;x;
DEN_proletarian_dictatorship;The Copenhagen Commune;x;
DEN_presidential_dictatorship;Republiken Danmark;x;
DEN_bourgeois_dictatorship;Republiken Danmark;x;
DEN_fascist_dictatorship;Republiken Danmark;x;
DEN_colonial_company;Secret Denmark;x;
DEN_dominion;Secret Denmark;x;
DEN_ADJ;Danish;x;
##### FIN #####;
FIN_absolute_monarchy;Suomen kuningaskunta;x;
FIN_prussian_constitutionalism;Suomen kuningaskunta;x;
FIN_hms_government;Suomen kuningaskunta;x;
FIN_democracy;Suomen tasavalta;x;
FIN_proletarian_dictatorship;The Finnish S.S.R.;x;
FIN_presidential_dictatorship;Suomen tasavalta;x;
FIN_bourgeois_dictatorship;Suomen tasavalta;x;
FIN_fascist_dictatorship;Suomen tasavalta;x;
FIN_colonial_company;Velikoye knyazhestvo Finlyandskoye;x;
FIN_dominion;Velikoye knyazhestvo Finlyandskoye;x;
FIN_ADJ;Finnish;x;
##### NOR #####;
NOR_absolute_monarchy;Kongeriket Norge;x;
NOR_prussian_constitutionalism;Kongeriket Norge;x;
NOR_hms_government;Kongeriket Norge;x;
NOR_democracy;Republiken Norge;x;
NOR_proletarian_dictatorship;S.R. Norge;x;
NOR_presidential_dictatorship;Republiken Norge;x;
NOR_bourgeois_dictatorship;Republiken Norge;x;
NOR_fascist_dictatorship;Republiken Norge;x;
NOR_colonial_company;Konungariket Norge;x;
NOR_dominion;Konungariket Norge;x;
NOR_ADJ;Norwegian;x;
##### SCA #####;
SCA_absolute_monarchy;Stormaktsvälde Kalmarunionen;x;
SCA_prussian_constitutionalism;Stormaktsvälde Kalmarunionen;x;
SCA_hms_government;Stormaktsvälde Kalmarunionen;x;
SCA_democracy;Kalmarunionen Statsförbund;x;
SCA_proletarian_dictatorship;The Scandinavian S.F.S.R.;x;
SCA_presidential_dictatorship;Kalmarunionen Statsförbund;x;
SCA_bourgeois_dictatorship;Kalmarunionen Statsförbund;x;
SCA_fascist_dictatorship;Skandinaviska Folkriket;x;
SCA_colonial_company;The Scandinavian Dominion;x;
SCA_dominion;The Scandinavian Dominion;x;
SCA_ADJ;Scandinavian;x;
##### SWE #####;
SWE_absolute_monarchy;Konungariket Sverige;x;
SWE_prussian_constitutionalism;Konungariket Sverige;x;
SWE_hms_government;Konungariket Sverige;x;
SWE_democracy;Republiken Sverige;x;
SWE_proletarian_dictatorship;S.R. Sverige;x;
SWE_presidential_dictatorship;Republiken Sverige;x;
SWE_bourgeois_dictatorship;Republiken Sverige;x;
SWE_fascist_dictatorship;Svenska Folkriket;x;
SWE_colonial_company;The Protectorate of Sweden;x;
SWE_dominion;The Protectorate of Sweden;x;
SWE_ADJ;Swedish;x;
##### BEL #####;
BEL_absolute_monarchy;Royaume de Belgique;x;
BEL_prussian_constitutionalism;Royaume de Belgique;x;
BEL_hms_government;Royaume de Belgique;x;
BEL_democracy;Republique de Belgique;x;
BEL_proletarian_dictatorship;The Brussels Commune;x;
BEL_presidential_dictatorship;The Belgian Republic;x;
BEL_bourgeois_dictatorship;The Belgian Republic;x;
BEL_fascist_dictatorship;Foederatio Belgica;x;
BEL_colonial_company;Flanders-Wallonia;x;
BEL_dominion;Flanders-Wallonia;x;
BEL_ADJ;Belgian;x;
##### CAT #####;
CAT_absolute_monarchy;Regne de Catalunya;x,
CAT_prussian_constitutionalism;Regne de Catalunya;x,
CAT_hms_government;Regne de Catalunya;x,
CAT_democracy;Catalunya;x,
CAT_proletarian_dictatorship;R.S. Catalana;x,
CAT_presidential_dictatorship;República Catalana;x,
CAT_bourgeois_dictatorship;República Catalana;x,
CAT_fascist_dictatorship;Estado Catalán;x,
CAT_colonial_company;Catalonia;x,
CAT_dominion;Catalonia;x,
CAT_ADJ;Catalan;x,
##### FLA #####;
FLA_absolute_monarchy;The Flemish Kingdom;x,
FLA_prussian_constitutionalism;The Flemish Kingdom;x,
FLA_hms_government;The Flemish Kingdom;x,
FLA_democracy;Flanders;x,
FLA_proletarian_dictatorship;C.R. Flanders;x,
FLA_presidential_dictatorship;The Flemish Republic;x,
FLA_bourgeois_dictatorship;The Flemish Republic;x,
FLA_fascist_dictatorship;The Flemish State;x,
FLA_colonial_company;Flanders;x,
FLA_dominion;Flanders;x,
FLA_ADJ;Flemish;x,
##### IRE #####;
IRE_absolute_monarchy;The Kingdom of Ireland;x;
IRE_prussian_constitutionalism;The Kingdom of Ireland;x;
IRE_hms_government;Ireland;x;
IRE_democracy;Éire;x;
IRE_proletarian_dictatorship;C.R. Éire;x;
IRE_presidential_dictatorship;The Irish Republic;x;
IRE_bourgeois_dictatorship;The Irish Republic;x;
IRE_fascist_dictatorship;Poblacht na hÉireann;x;
IRE_colonial_company;The Irish Free State;x;
IRE_dominion;The Irish Free State;x;
IRE_ADJ;Irish;x;
##### NET #####;
NET_absolute_monarchy;Koninkrijk der Nederlanden;x;
NET_prussian_constitutionalism;Koninkrijk der Nederlanden;x;
NET_hms_government;Koninkrijk der Nederlanden;x;
NET_democracy;Nederland;x;
NET_proletarian_dictatorship;Bataafse Radenrepubliek;x;
NET_presidential_dictatorship;Bataafse Republiek;x;
NET_bourgeois_dictatorship;Bataafse Gemenebest;x;
NET_fascist_dictatorship;Groter Nederlandse Rijk;x;
NET_colonial_company;The Netherlands Commissariat;x;
NET_dominion;The Netherlands Commissariat;x;
NET_ADJ;Dutch;x;
NET_proletarian_dictatorship_ADJ;Batavian;x;
NET_presidential_dictatorship_ADJ;Batavian;x;
NET_bourgeois_dictatorship_ADJ;Batavian;x;
##### POR #####;
POR_absolute_monarchy;Imperio Portugues;x;
POR_prussian_constitutionalism;Reino de Portugal;x;
POR_hms_government;Reino de Portugal;x;
POR_democracy;Republica Portuguesa;x;
POR_proletarian_dictatorship;Conselhos Unidos Portugueses;x;
POR_presidential_dictatorship;Republica Portuguesa;x;
POR_bourgeois_dictatorship;Republica Portuguesa;x;
POR_fascist_dictatorship;Republica Portuguesa;x;
POR_colonial_company;The Protectorate of Portugal;x;
POR_dominion;The Protectorate of Portugal;x;
POR_ADJ;Portuguese;x;
##### SCO #####;
SCO_absolute_monarchy;The Kingdom of Scotland;x;
SCO_prussian_constitutionalism;The Kingdom of Scotland;x;
SCO_hms_government;Scotland;x;
SCO_democracy;Scotland;x;
SCO_proletarian_dictatorship;W.R. Scotland;x;
SCO_presidential_dictatorship;The Scottish Republic;x;
SCO_bourgeois_dictatorship;The Scottish Republic;x;
SCO_fascist_dictatorship;The Scottish State;x;
SCO_colonial_company;Scotland;x;
SCO_dominion;Scotland;x;
SCO_ADJ;Scottish;x;
##### SPA #####;
SPA_absolute_monarchy;Imperio Español;x;
SPA_prussian_constitutionalism;Reino de España;x;
SPA_hms_government;Reino de España;x;
SPA_democracy;Republica Española;x;
SPA_proletarian_dictatorship;Republica Española;x;
SPA_presidential_dictatorship;Estado Español;x;
SPA_bourgeois_dictatorship;Republica Española;x;
SPA_fascist_dictatorship;Estado Español;x;
SPA_colonial_company;Spain;x;
SPA_dominion;Spain;x;
SPA_ADJ;Spanish;x;
##### WLL #####;
WLL_absolute_monarchy;The Walloon Kingdom;x;
WLL_prussian_constitutionalism;The Walloon Kingdom;x;
WLL_hms_government;Wallonia;x;
WLL_democracy;Wallonia;x;
WLL_proletarian_dictatorship;C.R. Wallonia;x;
WLL_presidential_dictatorship;The Walloon Republic;x;
WLL_bourgeois_dictatorship;The Walloon Republic;x;
WLL_fascist_dictatorship;The Walloon State;x;
WLL_colonial_company;Wallonia;x;
WLL_dominion;Wallonia;x;
WLL_ADJ;Walloon;x;
#;
#;
#;
#;
##### BAV #####;
BAV_absolute_monarchy;Königreich Bayern;x;
BAV_prussian_constitutionalism;Königreich Bayern;x;
BAV_hms_government;Bayern;x;
BAV_democracy;Bayern;x;
BAV_proletarian_dictatorship;Räterepublik Bayern;x;
BAV_presidential_dictatorship;Republik Bayern;x;
BAV_bourgeois_dictatorship;Republik Bayern;x;
BAV_fascist_dictatorship;Freistaat Bayern;x;
BAV_colonial_company;Freistaat Bayern;x;
BAV_dominion;Freistaat Bayern;x;
BAV_ADJ;Bavarian;x;
#;
#;
#;
#;
##### LUX #####;
LUX_absolute_monarchy;The Grand Duchy of Luxembourg;x;
LUX_prussian_constitutionalism;The Grand Duchy of Luxembourg;x;
LUX_hms_government;Luxembourg;x;
LUX_democracy;Luxembourg;x;
LUX_proletarian_dictatorship;Rosa Luxembourg;x;
LUX_presidential_dictatorship;The Letzebuerg Republic;x;
LUX_bourgeois_dictatorship;The Letzebuerg Directorate;x;
LUX_fascist_dictatorship;The Letzebuerg Republic;x;
LUX_colonial_company;The Luxembourg Protectorate;x;
LUX_dominion;The Luxembourg Protectorate;x;
LUX_ADJ;Luxembourger;x;
LUX_presidential_dictatorship_ADJ;Letzebuerger;x;
LUX_bourgeois_dictatorship_ADJ;Letzebuerger;x;
LUX_fascist_dictatorship_ADJ;Letzebuerger;x;
#;
#;
#;
#;
##### NGF #####;
NGF_absolute_monarchy;Norddeutscher Bund;x;
NGF_prussian_constitutionalism;Norddeutscher Bund;x;
NGF_hms_government;Norddeutscher Bund;x;
NGF_democracy;Norddeutschland;x;
NGF_proletarian_dictatorship;Norddeutsche Raterepublik;x;
NGF_presidential_dictatorship;Norddeutscher Bundesstaat;x;
NGF_bourgeois_dictatorship;Norddeutscher Zollverein;x;
NGF_fascist_dictatorship;Norddeutsches Reich;x;
NGF_colonial_company;The North German Protectorate;x;
NGF_dominion;The North German Protectorate;x;
NGF_ADJ;North German;x;
#;
#;
#;
#;
##### LOM #####;
LOM_absolute_monarchy;Regno Lombardo;x,
LOM_prussian_constitutionalism;Regno Lombardo;x,
LOM_hms_government;Lombardia;x,
LOM_democracy;Lombardia;x,
LOM_proletarian_dictatorship;R.P. Cisalpina;x,
LOM_presidential_dictatorship;Repubblica Lombarda;x,
LOM_bourgeois_dictatorship;Repubblica Lombarda;x,
LOM_fascist_dictatorship;R.S. Lombarda;x,
LOM_colonial_company;Lombardy;x,
LOM_dominion;Lombardy;x,
LOM_ADJ;Lombard;x,
##### LUC #####;
LUC_absolute_monarchy;The Duchy of Lucca;x,
LUC_prussian_constitutionalism;The Duchy of Lucca;x,
LUC_hms_government;Lucca;x,
LUC_democracy;Lucca;x,
LUC_proletarian_dictatorship;The Lucca Commune;x,
LUC_presidential_dictatorship;The Lucca Republic;x,
LUC_bourgeois_dictatorship;The Lucca Republic;x,
LUC_fascist_dictatorship;The Luccan State;x,
LUC_colonial_company;Lucca;x,
LUC_dominion;Lucca;x,
LUC_ADJ;Luccan;x,
##### MOD #####;
MOD_absolute_monarchy;The Duchy of Modena;x,
MOD_prussian_constitutionalism;The Duchy of Modena;x,
MOD_hms_government;Modena;x,
MOD_democracy;Modena;x,
MOD_proletarian_dictatorship;The Modena Commune;x,
MOD_presidential_dictatorship;The Modena Republic;x,
MOD_bourgeois_dictatorship;The Modena Free State;x,
MOD_fascist_dictatorship;The Modenese State;x,
MOD_colonial_company;Modena;x,
MOD_dominion;Modena;x,
MOD_ADJ;Modenese;x,
##### PAP #####;
PAP_theocracy;Status Ecclesiasticus;x;
PAP_absolute_monarchy;Status Ecclesiasticus;x;
PAP_prussian_constitutionalism;Status Ecclesiasticus;x;
PAP_hms_government;Stato della Chiesa;x;
PAP_democracy;Repubblica Romana;x;
PAP_proletarian_dictatorship;Consiglio Romano;x;
PAP_presidential_dictatorship;Repubblica Romana;x;
PAP_bourgeois_dictatorship;Stato Libero Romana;x;
PAP_fascist_dictatorship;Novus Imperium Romanum;x;
PAP_colonial_company;Vatican City;x;
PAP_dominion;Vatican City;x;
PAP_ADJ;Papal;x;
PAP_democracy_ADJ;Roman;x;
PAP_proletarian_dictatorship_ADJ;Roman;x;
PAP_presidential_dictatorship_ADJ;Roman;x;
PAP_bourgeois_dictatorship_ADJ;Roman;x;
PAP_fascist_dictatorship_ADJ;Roman;x;
PAP_colonial_company_ADJ;Vatican;x;
PAP_dominion_ADJ;Vatican;x;
##### PAR #####;
PAR_absolute_monarchy;The Duchy of Parma;x,
PAR_prussian_constitutionalism;The Duchy of Parma;x,
PAR_hms_government;Parma;x,
PAR_democracy;Parma;x,
PAR_proletarian_dictatorship;The Parma Commune;x,
PAR_presidential_dictatorship;The Parma Republic;x,
PAR_bourgeois_dictatorship;The Parma Republic;x,
PAR_fascist_dictatorship;The Parman State;x,
PAR_colonial_company;Parma;x,
PAR_dominion;Parma;x,
PAR_ADJ;Parman;x,
##### SAR #####;
SAR_absolute_monarchy;Regno di Sardegna;x;
SAR_prussian_constitutionalism;Regno di Sardegna;x;
SAR_hms_government;Piemont-Sardegna;x;
SAR_democracy;Piemont-Sardegna;x;
SAR_proletarian_dictatorship;R.P. Piemont;x;
SAR_presidential_dictatorship;Repubblica Piemontèisa;x;
SAR_bourgeois_dictatorship;Repubblica Piemontèisa;x;
SAR_fascist_dictatorship;R.S. Piemontèisa;x;
SAR_colonial_company;Piedmont-Sardinia;x;
SAR_dominion;Piedmont-Sardinia;x;
SAR_ADJ;Piedmontese;x;
##### SIC #####;
SIC_absolute_monarchy;Regno dê Doje Sicilie;x;
SIC_prussian_constitutionalism;Regno dê Doje Sicilie;x;
SIC_hms_government;Doje Sicilie;x;
SIC_democracy;Mezzogiorno;x;
SIC_proletarian_dictatorship;R.P. Mezzogiorno;x;
SIC_presidential_dictatorship;Repubblica Mezzogiorna;x;
SIC_bourgeois_dictatorship;Repubblica Mezzogiorna;x;
SIC_fascist_dictatorship;R.S. Mezzogiorna;x;
SIC_colonial_company;Mezzogiorno;x;
SIC_dominion;Virreinato de Napoles;x;
SIC_ADJ;Sicilian;x;
SIC_democracy_ADJ;Mezzogiorno;x;
SIC_proletarian_dictatorship_ADJ;Mezzogiorno;x;
SIC_presidential_dictatorship_ADJ;Mezzogiorno;x;
SIC_bourgeois_dictatorship_ADJ;Mezzogiorno;x;
SIC_colonial_company_ADJ;Mezzogiorno;x;
SIC_dominion_ADJ;Napolitano;x;
##### TRE #####;
TRE_absolute_monarchy;The Free City of Trieste;x,
TRE_prussian_constitutionalism;The Free City of Trieste;x,
TRE_hms_government;Trieste;x,
TRE_democracy;Trieste;x,
TRE_proletarian_dictatorship;The Trieste Commune;x,
TRE_presidential_dictatorship;The Trieste Republic;x,
TRE_bourgeois_dictatorship;The Trieste Republic;x,
TRE_fascist_dictatorship;The Trieste Free State;x,
TRE_colonial_company;Trieste;x,
TRE_dominion;Trieste;x,
TRE_ADJ;Triestan;x,
##### TUS #####;
TUS_absolute_monarchy;Granducato di Toscana;x,
TUS_prussian_constitutionalism;Granducato di Toscana;x,
TUS_hms_government;Toscana;x,
TUS_democracy;Toscana;x,
TUS_proletarian_dictatorship;R.S. Toscana;x,
TUS_presidential_dictatorship;Republica di Toscana;x,
TUS_bourgeois_dictatorship;Republica di Toscana;x,
TUS_fascist_dictatorship;Regno di Etruria;x,
TUS_colonial_company;Tuscany;x,
TUS_dominion;Tuscany;x,
TUS_ADJ;Tuscan;x,
##### VEN #####;
VEN_absolute_monarchy;Regno Vèneto;x,
VEN_prussian_constitutionalism;Regno Vèneto;x,
VEN_hms_government;Venèsia;x,
VEN_democracy;Venèsia;x,
VEN_proletarian_dictatorship;S.R. Venèsia;x,
VEN_presidential_dictatorship;Repùblica Venèsia;x,
VEN_bourgeois_dictatorship;Repùblica Venèsia;x,
VEN_fascist_dictatorship;Serenìsima Repùblica Vèneta;x,
VEN_colonial_company;Venice;x,
VEN_dominion;Venice;x,
VEN_ADJ;Venetian;x,
##### BOH #####;
BOH_absolute_monarchy;The Kingdom of Bohemia;x;
BOH_prussian_constitutionalism;The Kingdom of Bohemia;x;
BOH_hms_government;Bohemia;x;
BOH_democracy;Czechia;x;
BOH_proletarian_dictatorship;The Bohemian Republic;x;
BOH_presidential_dictatorship;The Czech Republic;x;
BOH_bourgeois_dictatorship;The Directorate of Bohemia;x;
BOH_fascist_dictatorship;The Czech State;x;
BOH_colonial_company;The Protectorate of Bohemia-Moravia;x;
BOH_dominion;The Protectorate of Bohemia-Moravia;x;
BOH_ADJ;Bohemian;x;
BOH_democracy_ADJ;Czech;x;
BOH_presidential_dictatorship_ADJ;Czech;x;
BOH_fascist_dictatorship_ADJ;Czech;x;
##### KRA #####;
KRA_absolute_monarchy;The Duchy of Krakow;x;
KRA_prussian_constitutionalism;The Duchy of Krakow;x;
KRA_hms_government;Krakow;x;
KRA_democracy;The Free City of Krakow;x;
KRA_proletarian_dictatorship;The Krakow Commune;x;
KRA_presidential_dictatorship;The Free City of Krakow;x;
KRA_bourgeois_dictatorship;The Free City of Krakow;x;
KRA_fascist_dictatorship;The Free City of Krakow;x;
KRA_colonial_company;The Free City of Krakow;x;
KRA_dominion;The Free City of Krakow;x;
KRA_ADJ;Krakowian;x;
##### CRI #####;
CRI_absolute_monarchy;The Crimean Khanate;x;
CRI_prussian_constitutionalism;The Crimean Khanate;x;
CRI_hms_government;Crimea;x;
CRI_democracy;Crimea;x;
CRI_proletarian_dictatorship;The Crimean S.S.R.;x;
CRI_presidential_dictatorship;The Crimean Republic;x;
CRI_bourgeois_dictatorship;The Crimean Republic;x;
CRI_fascist_dictatorship;The Crimean State;x;
CRI_colonial_company;Crimea Governorate;x;
CRI_dominion;Crimea Governorate;x;
CRI_ADJ;Crimean;x;
##### EST #####;
EST_absolute_monarchy;The Duchy of Estonia;x;
EST_prussian_constitutionalism;The Duchy of Estonia;x;
EST_hms_government;Estonia;x;
EST_democracy;Estonia;x;
EST_proletarian_dictatorship;The Estonian S.S.R.;x;
EST_presidential_dictatorship;The Estonian Republic;x;
EST_bourgeois_dictatorship;The Estonian Republic;x;
EST_fascist_dictatorship;The Estonian State;x;
EST_colonial_company;The Estonian Governorate;x;
EST_dominion;The Estonian Governorate;x;
EST_ADJ;Estonian;x;
##### HUN #####;
HUN_absolute_monarchy;Magyar Királyság;x;
HUN_prussian_constitutionalism;Magyar Királyság;x;
HUN_hms_government;Magyar Királyság;x;
HUN_democracy;Magyarország;x;
HUN_proletarian_dictatorship;Magyar Népköztársaság;x;
HUN_presidential_dictatorship;Magyar Köztársaság;x;
HUN_bourgeois_dictatorship;Magyar Köztársaság;x;
HUN_fascist_dictatorship;Magyar Köztársaság;x;
HUN_colonial_company;The Protectorate of Hungary;x;
HUN_dominion;The Protectorate of Hungary;x;
HUN_ADJ;Hungarian;x;
HUN_fascist_dictatorship_ADJ;Magyar;x;
##### LIT #####;
LIT_absolute_monarchy;The Duchy of Lithuania;x;
LIT_prussian_constitutionalism;The Duchy of Lithuania;x;
LIT_hms_government;Lithuania;x;
LIT_democracy;Lithuania;x;
LIT_proletarian_dictatorship;The Lithuanian S.S.R.;x;
LIT_presidential_dictatorship;The Lithuanian Republic;x;
LIT_bourgeois_dictatorship;The Lithuanian Republic;x;
LIT_fascist_dictatorship;The Lithuanian State;x;
LIT_colonial_company;The Lithuanian Governorate;x;
LIT_dominion;The Lithuanian Governorate;x;
LIT_ADJ;Lithuanian;x;
##### LAT #####;
LAT_absolute_monarchy;The Duchy of Courland-Semigallia;x;
LAT_prussian_constitutionalism;The Duchy of Courland-Semigallia;x;
LAT_hms_government;Courland;x;
LAT_democracy;Latvia;x;
LAT_proletarian_dictatorship;The Latvian S.S.R.;x;
LAT_presidential_dictatorship;The Latvian Republic;x;
LAT_bourgeois_dictatorship;The Latvian Republic;x;
LAT_fascist_dictatorship;The Latvian State;x;
LAT_colonial_company;The Latvian Governorate;x;
LAT_dominion;The Latvian Governorate;x;
LAT_ADJ;Latvian;x;
LAT_absolute_monarchy_ADJ;Courlander;x;
LAT_prussian_constitutionalism_ADJ;Courlander;x;
LAT_hms_government_ADJ;Courlander;x;
##### POL #####;
POL_absolute_monarchy;Królestwo Polskie;x;
POL_prussian_constitutionalism;Królestwo Polskie;x;
POL_hms_government;Królestwo Polskie;x;
POL_democracy;Polska;x;
POL_proletarian_dictatorship;Rada Republika Polska;x;
POL_presidential_dictatorship;The Polish Republic;x;
POL_bourgeois_dictatorship;The Polish Republic;x;
POL_fascist_dictatorship;The Polish State;x;
POL_colonial_company;Generalgouvernement;x;
POL_dominion;Generalgouvernement der Polen;x;
POL_ADJ;Polish;x;
POL_colonial_company_ADJ;Generalgouvernement;x;
POL_dominion_ADJ;Generalgouvernement;x;
##### SLV #####;
SLV_absolute_monarchy;Slovenské kniežatstvo;x;
SLV_prussian_constitutionalism;Slovenské kniežatstvo;x;
SLV_hms_government;Slovenské kniežatstvo;x;
SLV_democracy;Slovenská republika;x;
SLV_proletarian_dictatorship;S.R. Slovakia;x;
SLV_presidential_dictatorship;Slovenská republika;x;
SLV_bourgeois_dictatorship;Slovenská republika;x;
SLV_fascist_dictatorship;Slovenský Stát;x;
SLV_colonial_company;Slovenská republika;x;
SLV_dominion;Slovak Republic;x;
SLV_ADJ;Slovak;x;
##### SWI #####;
SWI_absolute_monarchy;The Helvetic Kingdom;x;
SWI_prussian_constitutionalism;The Helvetic Kingdom;x;
SWI_hms_government;Switzerland;x;
SWI_democracy;Schweizerische Eidgenossenschaft;x;
SWI_proletarian_dictatorship;The United Swiss Cantons;x;
SWI_presidential_dictatorship;The Swiss Federation;x;
SWI_bourgeois_dictatorship;The Swiss Association;x;
SWI_fascist_dictatorship;The Helvetican State;x;
SWI_colonial_company;The Helvetic Protectorate;x;
SWI_dominion;The Helvetic Protectorate;x;
SWI_ADJ;Swiss;x;
##### RUT #####;
RUT_absolute_monarchy;The Kingdom of Ruthenia;x;
RUT_prussian_constitutionalism;The Kingdom of Ruthenia;x;
RUT_hms_government;Ruthenia;x;
RUT_democracy;Rusynia;x;
RUT_proletarian_dictatorship;The Rusyn S.S.R.;x;
RUT_presidential_dictatorship;The Rusyn Republic;x;
RUT_bourgeois_dictatorship;The Rusyn Republic;x;
RUT_fascist_dictatorship;The Rusyn State;x;
RUT_colonial_company;The Ruthenia Commissariat;x;
RUT_dominion;The Ruthenia Commissariat;x;
RUT_ADJ;Ruthenian;x;
RUT_democracy_ADJ;Rusyn;x;
RUT_proletarian_dictatorship_ADJ;Rusyn;x;
RUT_presidential_dictatorship_ADJ;Rusyn;x;
RUT_bourgeois_dictatorship_ADJ;Rusyn;x;
RUT_fascist_dictatorship_ADJ;Rusyn;x;
##### SIE #####;
SIE_absolute_monarchy;The Principality of Transylvania;x;
SIE_prussian_constitutionalism;The Principality of Transylvania;x;
SIE_hms_government;Transylvania;x;
SIE_democracy;Transylvania;x;
SIE_proletarian_dictatorship;The Carpathian S.R.;x;
SIE_presidential_dictatorship;The Transylvanian Republic;x;
SIE_bourgeois_dictatorship;The Transylvanian Republic;x;
SIE_fascist_dictatorship;The County of Dracula;x;
SIE_colonial_company;Siebenburgen;x;
SIE_dominion;Siebenburgen;x;
SIE_ADJ;Transylvanian;x;
SIE_proletarian_dictatorship_ADJ;Carpathian;x;
SIE_colonial_company_ADJ;Siebenburger;x;
SIE_dominion_ADJ;Siebenburger;x;
##### UKR #####;
UKR_absolute_monarchy;The Ukrainian Hetmanate;x;
UKR_prussian_constitutionalism;The Ukrainian Hetmanate;x;
UKR_hms_government;Ukraine;x;
UKR_democracy;Ukraine;x;
UKR_proletarian_dictatorship;The Ukrainian S.S.R.;x;
UKR_presidential_dictatorship;The Ukrainian Republic;x;
UKR_bourgeois_dictatorship;The Ukrainian Republic;x;
UKR_fascist_dictatorship;The Ukrainian State;x;
UKR_colonial_company;The Ukraine Commissariat;x;
UKR_dominion;The Ukraine Commissariat;x;
UKR_ADJ;Ukrainian;x;
##### CZH #####;
CZH_absolute_monarchy;Ceskoslovenské království;x;
CZH_prussian_constitutionalism;Ceskoslovenské království;x;
CZH_hms_government;Ceskoslovenské království;x;
CZH_democracy;Ceskoslovensko;x;
CZH_proletarian_dictatorship;Ceskoslovenská socialistická republika;x;
CZH_presidential_dictatorship;Ceskoslovenská republika;x;
CZH_bourgeois_dictatorship;Ceskoslovenská republika;x;
CZH_fascist_dictatorship;Ceskoslovenská republika;x;
CZH_colonial_company;The Protectorate of Czechoslovakia;x;
CZH_dominion;The Protectorate of Czechoslovakia;x;
CZH_ADJ;Czechoslovakian;x;
##### ALB #####;
ALB_absolute_monarchy;Mbretëria Shqiptare;x;
ALB_prussian_constitutionalism;Mbretëria Shqiptare;x;
ALB_hms_government;Mbretëria Shqiptare;x;
ALB_democracy;Republika e Shqipërisë;x;
ALB_proletarian_dictatorship;R.P.S. e Shqipërisë;x;
ALB_presidential_dictatorship;Republika e Shqipërisë;x;
ALB_bourgeois_dictatorship;Republika e Shqipërisë;x;
ALB_fascist_dictatorship;Republika e Shqipërisë;x;
ALB_colonial_company;Mbretëria Shqiptare;x;
ALB_dominion;Principata e Shqipërisë;x;
ALB_ADJ;Albanian;x;
##### BOS #####;
BOS_absolute_monarchy;Kraljevina Bosna;x;
BOS_prussian_constitutionalism;Kraljevina Bosna;x;
BOS_hms_government;Kraljevina Bosna;x;
BOS_democracy;Bosnia-Herzegovina;x;
BOS_proletarian_dictatorship;S.F.R. BiH;x;
BOS_presidential_dictatorship;Republika Bosna i Hercegovina;x;
BOS_bourgeois_dictatorship;Republika Bosna i Hercegovina;x;
BOS_fascist_dictatorship;Nezavisna Država Bosna;x;
BOS_colonial_company;Kondominium Bosnien und Herzegowina;x;
BOS_dominion;Kondominium Bosnien und Herzegowina;x;
BOS_ADJ;Bosnian;x;
##### BUL #####;
BUL_absolute_monarchy;Kr. Balgariya;x;
BUL_prussian_constitutionalism;Kr. Balgariya;x;
BUL_hms_government;Kr. Balgariya;x;
BUL_democracy;R. Balgariya;x;
BUL_proletarian_dictatorship;P.R. Balgariya;x;
BUL_presidential_dictatorship;R. Balgariya;x;
BUL_bourgeois_dictatorship;R. Balgariya;x;
BUL_fascist_dictatorship;T. Balgariya;x;
BUL_colonial_company;Knyazhestvo Balgariya;x;
BUL_dominion;Knyazhestvo Balgariya;x;
BUL_ADJ;Bulgarian;x;
##### CRE #####;
CRE_absolute_monarchy;The Cretan Kingdom;x;
CRE_prussian_constitutionalism;The Cretan Kingdom;x;
CRE_hms_government;Crete;x;
CRE_democracy;Crete;x;
CRE_proletarian_dictatorship;The Cretan Soviet;x;
CRE_presidential_dictatorship;The Cretan Republic;x;
CRE_bourgeois_dictatorship;The Cretan Free State;x;
CRE_fascist_dictatorship;The Cretan State;x;
CRE_colonial_company;The Protectorate of Crete;x;
CRE_dominion;The Protectorate of Crete;x;
CRE_ADJ;Cretan;x;
##### CRO #####;
CRO_absolute_monarchy;Kraljevina Hrvatska;x;
CRO_prussian_constitutionalism;Kraljevina Hrvatska;x;
CRO_hms_government;Kraljevina Hrvatska;x;
CRO_democracy;Republika Hrvatska;x;
CRO_proletarian_dictatorship;S.R. Hrvatska;x;
CRO_presidential_dictatorship;Republika Hrvatska;x;
CRO_bourgeois_dictatorship;Republika Hrvatska;x;
CRO_fascist_dictatorship;Nezavisna Država Hrvatska;x;
CRO_colonial_company;The Independent State of Croatia;x;
CRO_dominion;The Independent State of Croatia;x;
CRO_ADJ;Croatian;x;
##### CYP #####;
CYP_absolute_monarchy;Vasileio tis Kypros;x;
CYP_prussian_constitutionalism;Vasileio tis Kypros;x;
CYP_hms_government;Vasileio tis Kypros;x;
CYP_democracy;Kypriaki Dimokratia;x;
CYP_proletarian_dictatorship;The Cyprus Soviet;x;
CYP_presidential_dictatorship;Kypriaki Diktatoria;x;
CYP_bourgeois_dictatorship;Kypriaki Dimokratia;x;
CYP_fascist_dictatorship;The Cypriot State;x;
CYP_colonial_company;The Protectorate of Cyprus;x;
CYP_dominion;The Protectorate of Cyprus;x;
