jules_dupuit;Jules Dupuit;;;;;;;;;;;;;x;
jules_dupuit_desc;Jules Dupuit was perhaps the most illustrious of the French engineer-economists. Trained at the École des Ponts et Chaussées in Paris, Dupuit had a distinguished career as a civil engineer. From his work with infrastructure he was inspired to develop economic theory deeper.;;;;;;;;;;;;;x;
jung;Carl Jung;;;;;;;;;;;;;x;
jung_desc;Carl Gustav Jung was a Swiss psychiatrist, an influential thinker, and the founder of analytical psychology. Jung is often considered the first modern psychologist to state that the human psyche is ‘by nature religious’ and to explore it in depth. Those not the first to analyse dreams, he has become perhaps one of the most well-known pioneers in the field of dream analysis. Unlike Freud, he was a self-described natural scientist and not a theoretical psychologist. For Jung this salient distinction revolved around his initial process of deep observation followed by categorizations rather than the reverse process of imagining what categories exist and then proceeding to seek for proof of and then discover that one was correct.;;;;;;;;;;;;;x;
karen_horney;Karen Horney;;;;;;;;;;;;;x;
karen_horney_desc;Karen Horney was a German psychoanalyst. She came to criticize Freud’s emphasis on sex and aggressive as motivating drives. Horney focused on security instead as the central, inborn human need. In her view, child development was contingent upon parental fulfilment of the child’s ‘basic anxiety’ emotion. Success would result in a trusting individual, while failure would result in insecurity. Insecurity and distrust manifests itself in personality as either avoidance, submission or dominance.;;;;;;;;;;;;;x;
karl_kautsky;Karl Kautsky;;;;;;;;;;;;;x;
karl_kautsky_desc;Karl Kautsky joined the Social Democrat Party (SDP) and was responsible for drafting the Erfurt Program which committed the SDP to an evolutionary form of Marxism. He also wrote and published ‘The Economic Doctrines of Karl Marx’ (1887) and ‘Thomas Moore and His Utopia’ (1888). After a while he broke with Bernstein, whom he viewed to lenient and instead stayed true to his more revolutionary view of socialism.;;;;;;;;;;;;;x;
karl_knies;Karl Knies;;;;;;;;;;;;;x;
karl_knies_desc;Knies’s linear stages argument spoke of ‘moral progress’ which would render most theories obsolete. His 1873 work, however, contained little of the historical method in it. His political involvements earned him temporary exile in 1848. He wrote ‘Political Economy from the Standpoint of the Historical Method’ (1853), and ‘Money and Credit’ (1873).;;;;;;;;;;;;;x;
karl_marx;Karl Marx;;;;;;;;;;;;;x;
karl_marx_desc;Karl Marx was originally disciple of Hegel, but evolved his idealistic philosophy. Later in Paris he began mixing with members of the working class for the first time. Marx was shocked by their poverty but impressed by their sense of comradeship. In an article that he wrote for the Franco-German Annals, Marx applied Hegel’s dialectic theory to what he had observed in Paris. Marx, who now described himself as a communist, argued that the working class (the proletariat), would eventually be the emancipators of society. Marx’ most influential works were, The German Ideology, The Communist Manifesto, Principles of Communism, and Das Kapital. For most of his life he lived in England where he published his works and from where he became the most influential socialist of all time.;;;;;;;;;;;;;x;
knut_wicksell;Knut Wicksell;;;;;;;;;;;;;x;
knut_wicksell_desc;He was a Swedish economist whose work led to the widespread use of the word ‘natural’ to explain the long-run equilibrium rate of interest. Wicksell had a tremendous influence on economist James M. Buchanan. According to Buchanan, his theory of public choice ‘was an almost natural consequence of my absorption of the Wicksellian message’, which stated that economists must cease acting as if government were a benevolent despot. Wicksell was a Malthusian and a strong advocate of birth control. He spoke out on moral issues quite often. He is best known for his work in ‘Interest and Prices’, in which he laid out his version of the quantity theory of money. His version was different from the standard view at that time in that he looked at the indirect effect that the money supply has on prices. Wicksell also elaborated on the theory of marginal productivity, which states that the payment to each factor of production equals that factors marginal productivity. He also stated that an efficient allocation of resources does not guarantee equitable distribution, because the pre-existing distribution of income determines what form this allocation will take, and the pre-existing distribution of income is not always just. The Stockholm School developed its own version of macroeconomics, which was based on Wicksell’s work on quantity and price theory.;;;;;;;;;;;;;x;
krupp_steel_armour;Krupp Cemented Steel;;;;;;;;;;;;;x;
krupp_steel_armour_desc;Description goes here.;;;;;;;;;;;;;x;
lancashire_loom;Lancashire Power Loom;;;;;;;;;;;;;x;
lancashire_loom_desc;The Lancashire Loom is a self-acting loom, though it has to be stopped to recharge empty shuttles. The principal advantage of the Lancashire loom was that it was semi-automatic, when a warp thread broke the weaver was notified. When the shuttle ran out of thread, the machine stopped. An operative thus could work 4 or more looms whereas previously they could only work a single loom. Indeed, the term A Four Loom Weaver was used to describe the operatives. Labour cost was quartered. In some mills an operative would operate 6 or even 8 looms.;;;;;;;;;;;;;x;
large_hull_form;Large Hull Form;;;;;;;;;;;;;x;
large_hull_form_desc;By making the hull bigger and broader the ship could be equipped with bigger guns and also bigger machinery without losing stability. The better engines also compensated for the increased weight of the ship.;;;;;;;;;;;;;x;
late_colonial_armaments_industry;Late Colonial Armaments Industry;;;;;;;;;;;;;x;
late_colonial_armaments_industry_desc;Colonial ventures required arms production, but standard procedures often fell short. Thus, new methods were devised.;;;;;;;;;;;;;x;
late_colonial_ships;Late Colonial Ships;;;;;;;;;;;;;x;
late_colonial_ships_desc;Ships with ever increasing naval ranges meant new methods of supply manufacture had to be devised.;;;;;;;;;;;;;x;
late_interwar_bombers;Late Interwar Bombers;;;;;;;;;;;;;x;
late_interwar_bombers_desc;Advances in aircraft design, improvements to construction, and improved aircraft engines greatly enhanced the abilities of bombers to accomplish their missions. Increased range, greater payloads, and better armouring all made bombers a much greater threat to combatant nations.;;;;;;;;;;;;;x;
late_interwar_fighters;Late Interwar Fighters;;;;;;;;;;;;;x;
late_interwar_fighters_desc;In a never-ending cycle, advances in one area led directly to advances in other areas. Dedicated fighter aircraft, whose role is to engage enemy aircraft, gained advantages from the same sources as bombers, and in response to advances in bomber aircraft. New engines, better designs, improved sights, and improved guns made these fighters among the deadliest things in the air.;;;;;;;;;;;;;x;
lenin;Vladimir Lenin;;;;;;;;;;;;;x;
lenin_desc;Vladimir Ilyich Lenin was a Russian Marxist revolutionary, author, lawyer, economic theorist, political philosopher as well as the creator of the Soviet Communist Party and the leader of the 1917 October Revolution. As a theorist, his extensive theoretical and philosophical contributions to Marxism produced Leninism.;;;;;;;;;;;;;x;
leon_walras;Léon Walras;;;;;;;;;;;;;x;
leon_walras_desc;The French economist Léon Walras has been hailed by Joseph Schumpeter as ‘the greatest of all economists’. Walras was one of the three leaders of the Marginalist Revolution, even though his greatest work, ‘Elements of Pure Economics’, was published in 1874, three years after those of William Stanley Jevons and Carl Menger. Nonetheless, alone among the three revolutionaries, Léon Walras set forth the new ‘marginalist’ or ‘Neoclassical’ theory in a formal general equilibrium setting. Thus, he endowed it with the multi-market considerations Jevons had largely avoided and the mathematical precision Menger had eschewed. Léon Walras is widely and rightfully regarded as the father of general equilibrium theory.;;;;;;;;;;;;;x;
levee_en_masse;Levée en masse;;;;;;;;;;;;;x;
levee_en_masse_desc;Description goes here.;;;;;;;;;;;;;x;
light_artillery;Light Artillery;;;;;;;;;;;;;x;
light_artillery_desc;As experience from the Great War demonstrated, infantry units, especially those operating in rough terrain, needed a viable option for increased fire power. Traditional guns were too heavy, and too bulky to be used effectively or moved rapidly in adverse conditions. Shorter range guns of smaller calibres, which were easily moved by horse, vehicle, or manpower, were developed to fill this need. these are the so called ‘mountain guns’.;;;;;;;;;;;;;x;
light_cruisers;Light Cruisers;;;;;;;;;;;;;x;
light_cruisers_desc;Description goes here.;;;;;;;;;;;;;x;
light_tank;Light Tank;;;;;;;;;;;;;x;
light_tank_desc;A major step forward in tank technology was the light tank. Generally mounting machine guns or a light gun, these were the first ‘true’ tanks to be produced. Used in an infantry-support role, these tanks gave divisions much-needed mobile fire power with a solid defensive capability.;;;;;;;;;;;;;x;
lighting;Lighting;;;;;;;;;;;;;x;
lighting_desc;By setting up lighting in the factory building the efficiency of the production increased. Workers could now work in nightshifts which further increased it.;;;;;;;;;;;;;x;
limited_partnership_company;Limited-Partnership Company;;;;;;;;;;;;;x;
limited_partnership_company_desc;This was the first legislation enacting the possibilities for ownership in a firm without direct responsibility. This was the first step to ensure infusion of capital form private citizens.;;;;;;;;;;;;;x;
liquidation_of_assets;Liquidation of Assets;;;;;;;;;;;;;x;
liquidation_of_assets_desc;This meant that a bankrupted firm got its assets sold to pay of the moneylenders. This was a complex but important set of laws that was the first step to a stable jurisdiction for bankruptcies.;;;;;;;;;;;;;x;
literate_ncos;Literate NCOs;;;;;;;;;;;;;x;
literate_ncos_desc;When literate NCOs started to flock to the ranks the average quality of the units and the training of the soldiers increased.;;;;;;;;;;;;;x;
lixiviation_mills;Lixiviation Milling;;;;;;;;;;;;;x;
lixiviation_mills_desc;Lixiviation milling, also known as Heap leaching, is an industrial mining process used to extract precious metals, copper, uranium, and other compounds from ore using a series of chemical reactions that absorb specific minerals and re-separate them after their division from other earth materials.;;;;;;;;;;;;;x;
local_military_government;Local Military Government;;;;;;;;;;;;;x;
local_military_government_desc;In a highly militarized society, or a normal society in war, often needed not only military-civilian cooperation boards on a local level, but sometimes most of the local government could be appointed officers. This meant not only a strong military control, but also that the power of the Navy increased disproportionately in comparison to other governmental agencies.;;;;;;;;;;;;;x;
logging;Logging;;;;;;;;;;;;;x;
logging_desc;Logging is the process of systematically harvesting a country’s timber resources, replacing traditional methods of lumberjacking that relied primarily on disorganized groups of laborers cutting down what trees they could find and selling the timber on the market in a manner similar to farmers.;;;;;;;;;;;;;x;
logical_positivism;Logical Positivism;;;;;;;;;;;;;x;
logical_positivism_desc;Logical positivists denied the soundness of metaphysics and traditional philosophy. They asserted that many philosophical problems are indeed meaningless, primarily concerned with the logical analysis of scientific knowledge. They though failed to secure what they themselves considered to be the sound foundation of knowledge and is today most often considered a dead-end.;;;;;;;;;;;;;x;
logistical_calculations;Logistical Calculations;;;;;;;;;;;;;x;
logistical_calculations_desc;These standard measurements of how much supplies and reinforcements a standards unit needed during a defined time period made it easier to plan for a war.;;;;;;;;;;;;;x;
lombard_and_holts_continuous_track;Lombard and Holt’s Continuous Track;;;;;;;;;;;;;x;
lombard_and_holts_continuous_track_desc;Description goes here.;;;;;;;;;;;;;x;
long_range_fire_tactic;Long-Range Fire Tactic;;;;;;;;;;;;;x;
long_range_fire_tactic_desc;This tactic meant lying off the firing range of the enemy’s guns and hitting them with longer ranging guns, or by quickly moving in to get off the guns and then quickly move out to be out of enemy range.;;;;;;;;;;;;;x;
louis_pasteur;Louis Pasteur;;;;;;;;;;;;;x;
louis_pasteur_desc;Louis Pasteur was a French chemist and microbiologist who is remembered for his remarkable breakthroughs in the causes and preventions of diseases. His discoveries reduced mortality from puerperal fever, and he created the first vaccine for rabies and anthrax. He was best known to the public for inventing a method to stop milk and wine from causing sickness, a process that came to be called pasteurization.;;;;;;;;;;;;;x;
low_echelon_fire_support;Low-Echelon Fire Support;;;;;;;;;;;;;x;
low_echelon_fire_support_desc;Low-Echelon Fire Support;;;;;;;;;;;;;x;
ludwig_von_mises;Ludwig von Mises;;;;;;;;;;;;;x;
ludwig_von_mises_desc;An Austrian economist who would challenge the growing influence of Keynesian economics upon the actions of the State in the 1930s. Von Mises argued that the attempt by the State to use its resources to revive demand in the economy created dangerous potentials for inflation of the economy and severe imbalances in the ability of the marketplace to find the balance between supply and demand that would ensure stable economic growth. Von Mises was also a sharp critic of socialist economic models, arguing that such models removed the ability of the market to determine price levels that would ensure adequate supply based on the demands of consumers for goods.;;;;;;;;;;;;;x;
lumber_mills;Lumber Mills;;;;;;;;;;;;;x;
lumber_mills_desc;Description goes here.;;;;;;;;;;;;;x;
luxury_clothes_factories;Luxury Clothing Factories;;;;;;;;;;;;;x;
luxury_clothes_factories_desc;The production of finery has moved from the work of individual artisans to factories where such clothing can be produced en masse.;;;;;;;;;;;;;x;
luxury_focus;Focus on Luxury Goods;;;;;;;;;;;;;x;
luxury_focus_desc;Our nation’s industry has become slowly turned towards the production of luxury goods such as boots, wine, cigars and luxury clothing and furniture.;;;;;;;;;;;;;x;
machine_gun_armament;Machine Gun Armament;;;;;;;;;;;;;x;
machine_gun_armament_desc;The Gatling gun, patented in 1861 by Richard Jordan Gatling, was the first to offer controlled, sequential fire with automatic loading. It first saw very limited action in the American Civil War it was subsequently improved and used in the Franco-Prussian war and North-West Rebellion. Many were sold to other armies in the late 19th century and continued to be used into the early 20th century. The first self-powered machine gun was invented in 1885 by Sir Hiram Maxim. The ‘Maxim gun’ used the recoil power of the previously fired bullet to reload rather than being hand-powered, enabling a much higher rate of fire than was possible using earlier designs such as the Nordenfelt and Gatling weapons.;;;;;;;;;;;;;x;
machine_made_steel_cans;Machine-Made Steel Cans;;;;;;;;;;;;;x;
machine_made_steel_cans_desc;Description goes here.;;;;;;;;;;;;;x;
machine_tools;Machine Tools;;;;;;;;;;;;;x;
machine_tools_desc;By constructing special machines that produced standardized machine tools the exchangeability in industry was vastly improved.;;;;;;;;;;;;;x;
manifest_destiny;Manifest Destiny;;;;;;;;;;;;;x;
manifest_destiny_desc;The doctrine of ‘Manifest Destiny’ appeared first in the United States in the 1840s to justify its need to expand westward. Already in 1823, the Monroe Doctrine had forbidden America to European colonization. The United States had new a duty to reach its continental boundaries and expand its civilization all over the continent. The basic idea was that the nation was destined to greatness and expansion.;;;;;;;;;;;;;x;
marcel_mauss;Marcel Mauss;;;;;;;;;;;;;x;
marcel_mauss_desc;Marcel Mauss was a French sociologist. Mauss’ academic work traversed the boundaries between sociology and anthropology. Today, he is perhaps better recognised for his influence on the latter discipline, particularly with respect to his analyses of topics such as magic, sacrifice and gift exchange in primitive cultures.;;;;;;;;;;;;;x;
market_behaviour_monitoring;Market Behaviour Monitoring;;;;;;;;;;;;;x;
market_behaviour_monitoring_desc;By instituting a separate agency for monitoring the behaviour of actors on the market the government had a chance to stop firms from crashing and also to refrain them from fraud.;;;;;;;;;;;;;x;
marketized_smallholder_business;Marketized Smallholder Business;;;;;;;;;;;;;x;
marketized_smallholder_business_desc;This style of business culture meant that the owners where either foundations or household investors. This often meant a conservative but sound regime.;;;;;;;;;;;;;x;
martin_steel;Martin Steel;;;;;;;;;;;;;x;
martin_steel_desc;This method not only clean iron during the process of making it into steel, but it also allowed for the use of iron that earlier had been unusable because its low grade.;;;;;;;;;;;;;x;
marxism_leninism;Marxism-Leninism;;;;;;;;;;;;;x;
marxism_leninism_desc;Description goes here.;;;;;;;;;;;;;x;
mary_calkins;Mary Calkins;;;;;;;;;;;;;x;
mary_calkins_desc;Mary Calkins was an American teacher who became the first female President of the American Psychological Association. A student of James’ in 1890, Calkins completed the requirements for a PhD at Harvard only to be refused. She went on to a distinguished tenure at Wellesley College, writing about the psychology of the self: ‘a totality, a one of many characters… a unique being in the sense that I am I and you are you’….;;;;;;;;;;;;;x;
mary_wollstonecraft;Mary Wollstonecraft;;;;;;;;;;;;;x;
mary_wollstonecraft_desc;Description goes here.;;;;;;;;;;;;;x;
mass_advertising;Mass Advertising;;;;;;;;;;;;;x;
mass_advertising_desc;The rapid spread of basic functional literacy in industrial societies combined with the improvements in communication technologies to lay the basis for the development of new approaches to the promotion of creating demand for the rapidly increasing output of goods by increasingly efficient industrial systems. Drawing upon increased understanding of the nature of human compulsions shaped by the environment around them, advertisers would also learn lessons gained by States in their propaganda efforts during periods of war to rally the population to support the goals of the nation in its conflict. The result would be a rapid expansion of the use of simple, direct means of advertising to popularize new products and increase the appeal and demand for established products would become permanent features of popular culture as the twentieth century evolved, and would eventually come to impact other realms of public life, including politics.;;;;;;;;;;;;;x;
mass_produced_clothing;Mass-Produced Clothing;;;;;;;;;;;;;x;
mass_produced_clothing_desc;Advancement in techniques for creating clothing have increased our capacity for its production. No longer is it limited to the shops of the simple tailor.;;;;;;;;;;;;;x;
massproduced_rail;Mass-Produced Rail;;;;;;;;;;;;;x;
massproduced_rail_desc;Description goes here.;;;;;;;;;;;;;x;
max_weber;Max Weber;;;;;;;;;;;;;x;
max_weber_desc;Karl Emil Maximilian Weber was a German sociologist and political economist who profoundly influenced social theory, social research, and the discipline of sociology itself. Weber’s major works dealt with the rationalization and ‘disenchantment’ he associated with the rise of capitalism and modernity.;;;;;;;;;;;;;x;
mechanical_precision_saw;Mechanical Precision Saw;;;;;;;;;;;;;x;
mechanical_precision_saw_desc;When the timber had been cut down this saw was an important vehicle to make planks with an ever-increasing speed.;;;;;;;;;;;;;x;
mechanical_saw;Mechanical Saw;;;;;;;;;;;;;x;
mechanical_saw_desc;This was a power-driven saw that vastly increased the rate of cut down timber.;;;;;;;;;;;;;x;
mechanised_plantations;Mechanised Plantations;;;;;;;;;;;;;x;
mechanised_plantations_desc;The introduction of mechanization to plantations allowed for harvesting to occur more rapidly, and for far more land to be manageable by the individual farmer. This freed up a great deal of labour, and led to the growth of urban centres.;;;;;;;;;;;;;x;
mechanized_farming_equipment;Mechanised Farming Equipment;;;;;;;;;;;;;x;
mechanized_farming_equipment_desc;Traditional methods of harvest are slowly being discarded as new, mechanical inventions are being produced. These will greatly speed up a farm’s harvest, and allow the individual farm to cover much greater area than ever before.;;;;;;;;;;;;;x;
mechanized_fishing_vessels;Mechanised Fishing Vessels;;;;;;;;;;;;;x;
mechanized_fishing_vessels_desc;At this point specialized ships where made who could not only forest the sea by mechanised fishing nets, but also sort, clean and pack the fish onboard. That this increased the output was evident.;;;;;;;;;;;;;x;
mechanized_sawmills;Mechanised Sawmills;;;;;;;;;;;;;x;
mechanized_sawmills_desc;Description goes here.;;;;;;;;;;;;;x;
mechanized_slaughtering_block;Mechanised Slaughtering-Blocks;;;;;;;;;;;;;x;
mechanized_slaughtering_block_desc;By mechanizing the procedure inside the slaughterhouse, the handling was sped up and output increased.;;;;;;;;;;;;;x;
mechanized_wells;Mechanised Oil Wells;;;;;;;;;;;;;x;
mechanized_wells_desc;The ability to pump oil from the ground through automated machinery has greatly increased the capacity of the individual well. Already production has begun to skyrocket.;;;;;;;;;;;;;x;
medium_artillery;Medium Artillery;;;;;;;;;;;;;x;
medium_artillery_desc;Coming out of the mould of traditional artillery, combined with the experiences of the Great War and the rapid increase in motorisation, the medium artillery gun was developed. Of modest calibres, these guns were the standard for regular infantry units, providing them with a greater fire power capability and mobility that they had previously lacked.;;;;;;;;;;;;;x;
medium_tanks;Medium Tanks;;;;;;;;;;;;;x;
medium_tanks_desc;Description goes here.;;;;;;;;;;;;;x;
mercerization;Mercerisation;;;;;;;;;;;;;x;
mercerization_desc;Description goes here.;;;;;;;;;;;;;x;
merchant_banking;Merchant Banking;;;;;;;;;;;;;x;
merchant_banking_desc;Description goes here.;;;;;;;;;;;;;x;
meritocracy;Meritocracy;;;;;;;;;;;;;x;
meritocracy_desc;Meritocracy is a system of government or other administration (such as business administration) wherein appointments are made and responsibilities assigned to individuals based upon their ‘merits’, namely intelligence, credentials, and education, determined through evaluations or examinations.;;;;;;;;;;;;;x;
meritocracy_vs._aristocracy;Meritocracy vs. Aristocracy;;;;;;;;;;;;;x;
meritocracy_vs._aristocracy_desc;Birth and blood had always been an unbearable limit for the ambitions of the bourgeoisie. For them, logically, men with talents and merits should be promoted. However, the privileges of the old aristocracy keep the commoners into inferior strata, as only nobility of birth and tradition would be the sole determinant of the fittest of men.;;;;;;;;;;;;;x;
methyl_isoprene;Methyl Isoprene;;;;;;;;;;;;;x;
methyl_isoprene_desc;The development of isoprene will allow our rubber plants to produce better forms of artificial rubber, perhaps even making rubber that is far preferable to the real thing.;;;;;;;;;;;;;x;
military_aviation;Military Aviation;;;;;;;;;;;;;x;
military_aviation_desc;Military aviation is the use of aircraft and other flying machines for the purposes of conducting or enabling warfare. Heavier-than-air aircraft were recognized as having military applications early on. A Wright Model A was purchased in 1909 by the U.S. Army Signal Corps, and in 1911 the Italians used a variety of aircraft types in reconnaissance, photoreconnaissance, and bombing roles as part of the Italo–Turkish War. World War I saw military aviation rapidly embrace many specialized types, such as scouts, artillery observers, fighters or bombers.;;;;;;;;;;;;;x;
military_political_decision_making;Military-Political Decision-Making;;;;;;;;;;;;;x;
military_political_decision_making_desc;In wartime an influential Navy that had lobbied for their cause for a long time could get full control not only over the execution of the war, but also over the resource management of the country. This could basically be called a Military Dictatorship governed by the Admiralty.;;;;;;;;;;;;;x;
military_psychology;Military Psychology;;;;;;;;;;;;;x;
military_psychology_desc;Military psychology is the research, design and application of psychological theories and experimentation data towards understanding, predicting and countering behaviours either in friendly or enemy forces or civilian populations that may be undesirable, threatening or potentially dangerous to the conduct of military operations. Military psychology is applied towards counselling and treatment of stress and fatigue of military personnel or military families as well as treatment of psychological trauma suffered as a result of military operations.;;;;;;;;;;;;;x;
mine_cutting_machines;Mine Cutting Machines;;;;;;;;;;;;;x;
mine_cutting_machines_desc;Description goes here.;;;;;;;;;;;;;x;
mission_to_civilize;Mission to Civilize;;;;;;;;;;;;;x;
mission_to_civilize_desc;This was the idea that what was defined as the uncivilized world needed to be civilized and that its inhabitants were like children who needed to be enlightened by a fair but harsh hand. This was the ideology that lead and justified the colonialization and occupation done by the Great Powers.;;;;;;;;;;;;;x;
mixed_economy;Mixed Economy;;;;;;;;;;;;;x;
mixed_economy_desc;Mixed economy is an economic system in which both the state and private sector direct the economy, reflecting characteristics of both market economies and planned economies. Most mixed economies can be described as market economies with strong regulatory oversight, and many mixed economies feature a variety of government-run enterprises and governmental provision of public goods.;;;;;;;;;;;;;x;
mobilization_time_tables;Mobilisation Timetables;;;;;;;;;;;;;x;
mobilization_time_tables_desc;By pre-planning mobilization all reserve units had set mobilization areas and timetables for getting equipment, boarding trains, and frontal marching routes. This sped up the mobilization vastly.;;;;;;;;;;;;;x;
modern_archaeology;Modern Archaeology;;;;;;;;;;;;;x;
modern_archaeology_desc;Archaeological field methods underwent further developments in the late 19th century. One of the leading figures in modern archaeology was Augustus Pitt Rivers, who meticulously excavated Cranborne Chase in southern England, emphasizing that not only items of beauty or value should be recorded, but mundane items as well. He thus helped to differentiate archaeology from mere antiquarianism. Flinders Petrie pioneered a new level of meticulousness in the examination and preservation of artefacts. Archaeologists—once nothing more than tomb raiders—became reputable scientists.;;;;;;;;;;;;;x;
modern_armaments_industry;Modern Armaments Industry;;;;;;;;;;;;;x;
modern_armaments_industry_desc;The modern armaments industry saw impressive gains in arms production.;;;;;;;;;;;;;x;
modern_battlecruisers;Modern Battlecruisers;;;;;;;;;;;;;x;
modern_battlecruisers_desc;Description goes here.;;;;;;;;;;;;;x;
modern_battleships;Modern Battleships;;;;;;;;;;;;;x;
modern_battleships_desc;Description goes here.;;;;;;;;;;;;;x;
modern_cruisers;Modern Cruisers;;;;;;;;;;;;;x;
modern_cruisers_desc;With the rise of modern industrial practices and the increasing availability of new materials for construction purposes, a new school of architecture and design would evolve in the early twentieth century that would mark a radical break with the definitions of style of the past. Following upon the dictum ‘Form Follows Function,’ a new focus in architecture and design based around clean lines, verticality and a deliberate lack of orientation would come to the fore in the work of architects such as Louis Henri Sullivan, Frank Lloyd Wright, Walter Gropius and Le Corbusier and in schools of design such as the Bauhaus.;;;;;;;;;;;;;x;
modern_design;Modern Design;;;;;;;;;;;;;x;
modern_design_desc;The late interwar period saw destroyers increase in size as well as the number of roles they could fulfil, including countering the increasing threat from aircraft, with the introduction of specific anti-aircraft armament.;;;;;;;;;;;;;x;
modern_destroyers;Modern Destroyers;;;;;;;;;;;;;x;
modern_destroyers_desc;Description goes here.;;;;;;;;;;;;;x;
modern_logics;Modern Logics;;;;;;;;;;;;;x;
modern_logics_desc;Many of those philosophers belonging in some sense to the area of Analytic Philosophy were also those who revolutionized logics. Others where famous mathematicians who as they delved into the fundaments of mathematics developed ideas that were as important for logics as mathematics.;;;;;;;;;;;;;x;
modern_mine_hoists;Modern Mine Hoists;;;;;;;;;;;;;x;
modern_mine_hoists_desc;Description goes here.;;;;;;;;;;;;;x;
modern_sail_ships;Modern Sail Ships;;;;;;;;;;;;;x;
modern_sail_ships_desc;Modern techniques of building, equipping and staffing sail ships allow for more effective and powerful ships.;;;;;;;;;;;;;x;
modern_winemaking;Modern Winemaking;;;;;;;;;;;;;x;
modern_winemaking_desc;Although winemaking is a very old process, the proper expertise and equipment needed to make wine production lines is essential for the future of the industry.;;;;;;;;;;;;;x;
modernist_furnishing;Modernist Furnishing;;;;;;;;;;;;;x;
modernist_furnishing_desc;Description goes here.;;;;;;;;;;;;;x;
monetization_of_debt;Monetisation of Debt;;;;;;;;;;;;;x;
monetization_of_debt_desc;Description goes here.;;;;;;;;;;;;;x;
monitors;Monitors;;;;;;;;;;;;;x;
monitors_desc;Monitors are a significant improvement over the earlier ironclad ships. They were harder to spot, faster and more heavily armoured and armed.;;;;;;;;;;;;;x;
monopoly_structure;Monopoly Market Structure;;;;;;;;;;;;;x;
monopoly_structure_desc;The legislation of your country has structured the market in such a way that each line of business is dominated by one very large company.;;;;;;;;;;;;;x;
montesquieu;Montesquieu;;;;;;;;;;;;;x;
montesquieu_desc;Description goes here.;;;;;;;;;;;;;x;
mortar;Mortar;;;;;;;;;;;;;x;
mortar_desc;Description goes here.;;;;;;;;;;;;;x;
motor_housing_insulation;Motor Housing Insulation;;;;;;;;;;;;;x;
motor_housing_insulation_desc;Description goes here.;;;;;;;;;;;;;x;
motorised_infantry_doctrine;Motorised Infantry Doctrine;;;;;;;;;;;;;x;
motorised_infantry_doctrine_desc;Supplying units of infantry with vehicles that could speedily transport them from one war zone to the next is the first step in the evolution of a truly modern armed forces.;;;;;;;;;;;;;x;
mountain_warfare;Mountain Warfare;;;;;;;;;;;;;x;
mountain_warfare_desc;Mountain warfare refers to warfare in the mountains or similarly rough terrain. This type of warfare is also called Alpine warfare, after the Alps mountains. Mountain warfare is one of the most dangerous types of combat as it involves surviving not only combat with the enemy but also the extreme weather and dangerous terrain. Mountain ranges are of strategic importance since they often act as a natural border and may also be the origin of a water source. Attacking a prepared enemy position in mountain terrain requires a greater ratio of attacking soldiers to defending soldiers than a war conducted on level ground.;;;;;;;;;;;;;x;
moveable_type;Moveable Type;;;;;;;;;;;;;x;
moveable_type_desc;Description goes here.;;;;;;;;;;;;;x;
multitude_of_financial_instruments;Multitude of Financial Instruments;;;;;;;;;;;;;x;
multitude_of_financial_instruments_desc;The introduction of a multitude of financial instruments, meant not only a smoother flow of capital, but also that the middle class got better return on their private investments.;;;;;;;;;;;;;x;
mussolini;Benito Mussolini;;;;;;;;;;;;;x;
mussolini_desc;Benito Mussolini was an Italian politician who led the National Fascist Party and is credited with being one of the key figures in the creation of Fascism.;;;;;;;;;;;;;x;
muzzle_loaded_rifle_armament;Caplock Rifle Armament;;;;;;;;;;;;;x;
muzzle_loaded_rifle_armament_desc;A muzzle-loading rifle is a gun in which the projectile and propelling charge is loaded through the front-end of the gun, in contrast to a breech loading rifle. Handheld rifles were well-developed by the 1740s. A recognizable form of the ‘muzzleloader’ is the Kentucky Rifle, which was actually developed in Pennsylvania. The American Long rifle evolved from the German ‘Jäger’ rifle.;;;;;;;;;;;;;x;
n_saddle_orders;Naval Saddle Orders;;;;;;;;;;;;;x;
n_saddle_orders_desc;This was the ability to give good order fast and under heavy stress. This was trained, and of course when possible learnt through experience.;;;;;;;;;;;;;x;
nassau_william_sr;Nassau William Senior;;;;;;;;;;;;;x;
nassau_william_sr_desc;The works of Nassau William Senior have been printed and distributed in your country. When the academics have debated and refined their dialogue its merits will soon be known by large segments of your population. At this point it will produce changed economic behaviour and procedures in your country.;;;;;;;;;;;;;x;
national_fraternity;National Fraternity;;;;;;;;;;;;;x;
national_fraternity_desc;The cohesion of nations is not always built over the spilt blood of other nations. It is also built by the belief that the people inside a territorial entity are like brothers, sharing common goals, ties, and symbols. The discovery of a common past and similarities in culture ensure that the people still wishes to live together inside one nation, even against external threat.;;;;;;;;;;;;;x;
national_radio_networks;National Radio Networks;;;;;;;;;;;;;x;
