CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;
galicia_annex_krakow_title;Unite with Galicia;;;;;;;;;;;;;x
galleria_ve_desc;The Galleria Vittorio Emanuele II is the oldest shopping mall in Italy, named after the first King of the united nation. The structure is formed by two glass-vaulted arcades intersecting in an octagon covering the street connecting Piazza del Duomo to Piazza della Scala. The street is covered by an arching glass and cast iron roof, a popular design for 19th-century arcades, such as the Burlington Arcade in London, which was the prototype for larger glazed shopping arcades, beginning with the Saint-Hubert Gallery in Brussels (opened in 1847), the Passazh in St Petersburg (opened in 1848), or the Budapest Galleria. The Milanese Galleria was larger in scale than its predecessors and was an important step in the evolution of the modern glazed and enclosed shopping mall, of which it was the direct progenitor.;;;;;;;;;;;;;x
galleria_ve_title;Il salotto di Milano;;;;;;;;;;;;;x
ganghwa_treaty_desc;With our superior firepower over the Koreans, it will be possible to blockade them into agreeing to our demands.;;;;;;;;;;;;;x
ganghwa_treaty_title;Treaty of Ganghwa;;;;;;;;;;;;;x
garibaldi_redshirts_desc;The revolutionary leader, Giuseppe Garibaldi, has called upon the Italian people to take arms in the name of unification. A volunteer army under Garibaldi’s leadership will topple the southern governments and remove the stain of the Bourbon legacy from the peninsula forever.;;;;;;;;;;;;;x
garibaldi_redshirts_title;Expedition of the Thousand;;;;;;;;;;;;;x
gco_integrate_peru_title;Integrate Peru;;;;;;;;;;;;;x
gco_integrate_peru_desc;Peru has once been part of our grand union, and will be again!;;;;;;;;;;;;;x
genocide_minorities_desc;Our national minorities have become a problem. We have a solution for it. A final solution.;;;;;;;;;;;;;x
genocide_minorities_title;Systematic Extermination;;;;;;;;;;;;;x
ger_ai_banat_desc;It has become apparently clear that an alliance with Banat is not enough to thwart foreign ambitions on the region. Banat shall be incorporated as a constituent autonomous state in $COUNTRY$ in order to ensure its protection.;;;;;;;;;;;;;x
ger_ai_banat_title;Incorporate Banat into $COUNTRY$;;;;;;;;;;;;;x
german_texas_desc;With our successful funding of the Adelsverein in Texas, the state has been flooded with Germans. This gives them the ability to potentially take control, however, they may need a bit of funds to do so.;;;;;;;;;;;;;x
german_texas_funding2_desc;With our successful funding of the Adelsverein in Texas, many Germans have migrated there. Though we may be able to further fund the project.;;;;;;;;;;;;;x
german_texas_funding2_title;Further investment into the Adelsverein?;;;;;;;;;;;;;x
german_texas_funding3_desc;Though we have dumped a huge amount of money into the Adelsverein, we still haven’t achieved our goal. Some minsters have come up with a final push to get Germans to move, though it’s much more expensive.;;;;;;;;;;;;;x
german_texas_funding3_title;Even more investment into the Adelsverein?;;;;;;;;;;;;;x
german_texas_funding_desc;The new Texan state did not go unnoticed to Germans wishing to find new hope in the New World. Though, with a bit of incentives we maybe be able to not only settle Germans there. §RGameplay Note: §! This allows the settlement of Germans into Texas, you will get 2 other decisions to increase the amount of Germans moving to Texas. The Adelsverein will also push Texas to adopt German as a co-offical language. The other 2 decisions will increase the rate of German immigrants, but will cost more to implement. After having taken all of them you can establish a German-Texan colony, if you either have them sphered OR have Houston AND Austin majority German.;;;;;;;;;;;;;x
german_texas_funding_title;Adelsverein Funding?;;;;;;;;;;;;;x
german_texas_title;A New World Colony?;;;;;;;;;;;;;x
german_tyrol_desc;As everyone knows, the natural border of Germany is the Adige or Etsch. South Tyrol always was German land, the people German, and the cities had German names. Considering the part of the Trentino… well, we will find some fitting names.;;;;;;;;;;;;;x
german_tyrol_title;South Tyrol is German!;;;;;;;;;;;;;x
german_veneto_desc;Since we have acquired control over the region of Venezien, perhaps we should also consider changing the street names? Let us institute the new Reichsland of Venezien!;;;;;;;;;;;;;x
german_veneto_title;Reichsland Venezien;;;;;;;;;;;;;x
german_welcomes_eastern_workers_desc;The new states in the east have huge potential, yet lack the industrial power to become great. Many of your cabinet have suggested giving the huge worker base in these countries working visas in our own state. This would improve our industrial base significantly! Then again… this will also help the countries involved.;;;;;;;;;;;;;x
german_welcomes_eastern_workers_title;Workers from Eastern Europe;;;;;;;;;;;;;x
german_west_africa_desc;The first German trading post in the Duala area on the Kamerun River delta was established in 1868 by the Hamburg trading company C. Woermann. By 1884, Adolph Woermann, representing all West African companies as their spokesman, petitioned the imperial foreign office for ‘protection’ by the German Empire. \n\n The German explorer, medical doctor, imperial consul and commissioner for West Africa Gustav Nachtigal was the driving force toward the colony’s establishment. By then well over a dozen German companies, based in Hamburg and Bremen, conducted their trading and plantation activities in Kamerun.;;;;;;;;;;;;;x
german_west_africa_title;Claim Kamerun;;;;;;;;;;;;;x
germanize_the_netherlands_desc;The Dutch have always been very similar to us Germans. Over the years many cities and villages were flooded with Germans and many Dutch also started speaking German. This has left us with the option of completely incorporating the Dutch into our Empire!;;;;;;;;;;;;;x
germanize_the_netherlands_title;Germanization of the Dutch;;;;;;;;;;;;;x
give_in_into_radical_dutch_demands_desc;It has become apperant that the only way to satisfy the most radical of Dutch protestors we need to abolish our monarchy. However, our ministers are divided on the matter and it will certainly hurt our prestige.;;;;;;;;;;;;;x
give_in_into_radical_dutch_demands_title;Become a Democracy;;;;;;;;;;;;;x
give_in_into_radical_dutch_demands_already_dem_desc;It has become apperant that the only way to satisfy the most radical Dutch protestors is to give them a voice in our politics, by making it required that a few seats will always be filled with Dutch loyalist, to ensure that no decisions will damage their culture. This would also include the greenlight for Dutch parties to form and run for elections both nationaly and locally.;;;;;;;;;;;;;x
give_in_into_radical_dutch_demands_already_dem_title;Elevate Invite Dutch to Parliament;;;;;;;;;;;;;x
glory_in_battle_blood_in_the_field_desc;Foreigners are invading the motherland! Mexico calls upon us! Our heroes will stain the battlefield with their blood and wake the dead with the thunder of cannons in defence of our country!.;;;;;;;;;;;;;x
glory_in_battle_blood_in_the_field_title;Glory in battle their blood in the field.;;;;;;;;;;;;;x
gold_coast_treaty_desc;We have experienced numerous conflicts with the Dutch government, in regards to their colonial holdings on the Gold Coast and elsewhere. A treaty to solidify our hold on the Gold Coast, and increase our mutual friendship and cooperation, might be beneficial to both our nations.;;;;;;;;;;;;;x
gold_coast_treaty_title;Gold Coast Treaty;;;;;;;;;;;;;x
golden_circle_1_desc;Before the War, an organization of visionary Southern gentlemen calling themselves the Knights of the Golden Circle proposed that the southern states should set their sights on southward expansion, to embrace the Gulf of Mexico and the Caribbean Sea. If we take their proposal seriously, we could someday control a great ring of prosperous, slave-holding lands centred on Cuba: a Golden Circle. For now, we can begin to extend our rule outward from Texas and Cuba.;;;;;;;;;;;;;x
golden_circle_1_title;Begin the Golden Circle;;;;;;;;;;;;;x
golden_circle_2_desc;It is time to complete our control of the Gulf of Mexico and begin reaching into Central America. This step will bring us into increased conflict with the other Great Powers, but who are they to stand in the way of Dixie’s destiny?;;;;;;;;;;;;;x
golden_circle_2_title;Continue the Golden Circle;;;;;;;;;;;;;x
golden_circle_3_desc;The rest of Central America should enter the Confederacy, as we extend our rule around the Caribbean Sea. Our expansionism will attract ever more international opposition, of course…;;;;;;;;;;;;;x
golden_circle_3_title;Extend the Golden Circle;;;;;;;;;;;;;x
golden_circle_4_desc;The Circle is now complete: all of Mexico and all the lands touching the Caribbean Sea must be ours! The international community may unite against us, but the Confederacy will defy them all. With a rebel yell-—’More, more, more!’;;;;;;;;;;;;;x
golden_circle_4_title;Complete the Golden Circle;;;;;;;;;;;;;x
golden_cuba_desc;The island of Cuba is a natural extension of the American South, and the Cuban culture is highly compatible with our genteel, slave-holding ways. Cuba belongs with the Confederacy - and the world will know it!;;;;;;;;;;;;;x
golden_cuba_title;Confederate Cuba;;;;;;;;;;;;;x
golden_law_desc;The Lei Áurea (Golden Law) was sanctioned by Isabel, Imperial Princess of Brazil, who was regent at the time while her father, Emperor Dom Pedro II, was in Europe. It was signed on May 13, 1888 and was the law that abolished slavery in Brazil. It had only two articles. The succinctness of the law was intended to make clear that there were no conditions of any kind to the freeing of all slaves. Aside from the activities of abolitionists, there were a number of reasons for the signing of the law: slavery was no longer profitable, as the wages of European immigrants, whose working conditions were poor, cost less than the upkeep of slaves, and the decline in the arrival of new slaves – Brazil was the last country in the Western world to abolish slavery. The Brazilian government was also under pressure from Britain, who sought to end the slave trade in order to expand production in its own colonies.;;;;;;;;;;;;;x
golden_law_title;The Golden Law;;;;;;;;;;;;;x
government_of_india_act_desc;The recent rebellion in India has exposed structural weaknesses and inefficiencies in Company rule, for the good of the Indians and Empire we must liquidate the East India Company and bring their holdings under Crown rule. \n\n We hold ourselves bound to the natives of our Indian territories by the same obligation of duty which bind us to all our other subjects.;;;;;;;;;;;;;x
government_of_india_act_title;The Government of India Act ($YEAR$);;;;;;;;;;;;;x
gran_colombia_by_sword_desc;If Gran Colombia is to exist once again, we must lay claim to all its territory—and reunite it by sword, if need be!;;;;;;;;;;;;;x
gran_colombia_by_sword_title;Claim Gran Colombia;;;;;;;;;;;;;x
greater_afghanistan_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;;;;;;;;;;;;;x
greater_afghanistan_title;Claim Greater Afghanistan;;;;;;;;;;;;;x
greater_andinia_desc;The borders of the Jewish State must stretch from coast to coast, all of Patagonia shall be ours!;;;;;;;;;;;;;x
greater_andinia_title;Claim Greater Andinia;;;;;;;;;;;;;x
greater_angola_desc;We must expand beyond our borders and claim all of Angola under our flag.;;;;;;;;;;;;;x
greater_angola_title;Claim Greater Israel;;;;;;;;;;;;;x
greater_assyria_desc;Our people lie scattered under the rule of foreign nations—we must bring them under our banner and reclaim the lands which were once ours.;;;;;;;;;;;;;x
greater_assyria_title;Claim Greater Assyria;;;;;;;;;;;;;x
greater_bulgaria_desc;Bulgaria has the right to include all Bulgarian-inhabited lands in the former Ottoman Empire. The Balkans will be stabilized under the might of the Bulgarian Empire.;;;;;;;;;;;;;x
greater_bulgaria_title;Claim Greater Bulgaria;;;;;;;;;;;;;x
greater_california_desc;California was once so large, it stretched from the cold waters of Alaska to the hot winds of the Cancer tropic. California was once so big, it encompassed deserts, plains, oceans and mountains of all shapes and forms! California was once so great, explorers thought it was an island and a gulf was named after it! California was once so glorious, people of all kinds came to find asylum: Mormons, gold-diggers, ambitious farmers and businessmen, exiles and natives, Mexicans and Americans, united together, marching toward a bright future. I say it is time we reclaim what is rightfully ours!;;;;;;;;;;;;;x
greater_california_title;Claim Alta and Baja California!;;;;;;;;;;;;;x
greater_croatia_desc;The concept of a Greater Croatian state has its modern origins with the Illyrian movement, a pan-South-Slavist cultural and political campaign with roots in the early modern period, and revived by a group of young Croatian intellectuals during the first half of the 19th century. Although this movement arose in the developing European nationalist context of the time, it particularly arose as a response to the more powerful nationalist stirrings in the then-Kingdom of Hungary, of which Croatia was a part.;;;;;;;;;;;;;x
greater_croatia_title;Velika Hrvatska;;;;;;;;;;;;;x
greater_finland_desc;Having gained our freedom from the Russians and international recognition as an important power, we need to extend ourselves to our natural borders, both for defence and to include more Finns in the region.;;;;;;;;;;;;;x
greater_finland_title;Greater Finland;;;;;;;;;;;;;x
greater_guiana_desc;Once there was a Jewish community in Dutch Guiana, there shall be a lot more in all of Guiana!;;;;;;;;;;;;;x
greater_guiana_title;Claim Greater Israel;;;;;;;;;;;;;x
greater_hokkaido_desc;We shall claim the rest of Sakhalin and the Kuril Islands to bring the one true faith to those Ainu barbarians!;;;;;;;;;;;;;x
greater_hokkaido_title;Claim Greater Israel;;;;;;;;;;;;;x
greater_iran_desc;Iran has been historically humiliated by other powers, not least with the treaties of Gulista and Turkmanchey. The lands in the fringe of Iranian control fell to our enemies or to anarchy and our lands were taken away. It's now time that to brush away this humiliating treaties and return the Iranian people and the Iranian lands back to our control.;;;;;;;;;;;;;
greater_iran_title;Greater Iran;;;;;;;;;;;;;
greater_israel_desc;The land that was promised to us is larger than just Palestine. Israel needs to expand beyond the confines of the borders drawn by the Great Powers if it is to be reckoned as power and if we want to truly secure the future of the Hebrew people.;;;;;;;;;;;;;x
greater_israel_title;Claim Greater Israel;;;;;;;;;;;;;x
greater_macedonia_desc;All Macedonians must rightfully fall under the Macedonian flag!;;;;;;;;;;;;;x
greater_macedonia_title;Claim Greater Macedonia;;;;;;;;;;;;;x
greater_minisrael_desc;Our promised homeland was the Mandate of Palestine, which included Transjordan—and yet we haven’t received it. We don’t need the Great Powers’ protection anymore, it’s time to take what’s rightfully ours—and a lot more…;;;;;;;;;;;;;x
greater_minisrael_title;Claim Greater Israel;;;;;;;;;;;;;x
greater_nepal_desc;The time has come to revoke the Sugauli Treaty and take back that which was taken from us. Greater Nepal must be restored!;;;;;;;;;;;;;x
greater_nepal_title;Claim Greater Nepal;;;;;;;;;;;;;x
greater_norway_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;;;;;;;;;;;;;x
greater_norway_title;Greater Norway;;;;;;;;;;;;;x
greater_serbia_desc;Many Serbs live throughout the Balkans. It is our duty to unite all of them under the Serbian flag!;;;;;;;;;;;;;x
greater_serbia_title;Claim Greater Serbia;;;;;;;;;;;;;x
greater_south_africa_desc;It is the destiny of our people to settle and exploit the fertile lands of Africa. Having secured the lands of the Cape Colony and the homes of the Voortrekkers, it is only natural to press further northwards.;;;;;;;;;;;;;x
greater_south_africa_title;Greater South Africa;;;;;;;;;;;;;x
greater_syria_desc;In the nationalist ideology developed by the founder of the Syrian Social Nationalist Party, Antun Saadeh, Syria is seen as the geo-cultural environment in which the Syrian nation state evolved, an area Sa’adeh called the Syrian Fertile Crescent. Sa’adah rejected both language and religion as defining characteristics of a nation, and instead argued that nations develop through the common development of a people inhabiting a specific geographical region. He pointed to what he considered to be the region’s distinct natural boundaries, and described it as extending from the Taurus range in the northwest and the Zagros Mountains in the northeast, to the Suez Canal and the Red Sea -including the Sinai Peninsula and the Gulf of Aqaba in the south, and from the eastern Mediterranean Sea including the island of Cyprus in the west, to the arch of the Arabian Desert and the Persian Gulf in the east.;;;;;;;;;;;;;x
greater_syria_title;Claim Greater Syria;;;;;;;;;;;;;x
greater_tibet_desc;The Tibetan Empire once ruled a vast land that was taken away from us by the barbarians. The Tibetan people still live in these lands and the time has come for us the claim what’s historically ours.;;;;;;;;;;;;;x
greater_tibet_title;Greater Tibet;;;;;;;;;;;;;x
greater_turkey_desc;We must strive to restore the Greater Turkish Empire, one that stretches throughout the Middle East rather than in Europe.;;;;;;;;;;;;;x
greater_turkey_title;Claim Greater Turkey;;;;;;;;;;;;;x
greater_uganda_desc;The Jewish nation can’t exist without a sea access, we shall claim the rest of the Rift Valley and Kenya in order to fix this problem.;;;;;;;;;;;;;x
greater_uganda_title;Claim Greater Israel;;;;;;;;;;;;;x
greater_ukraine_desc;All Ukrainians must rightfully fall under the Ukrainian flag!;;;;;;;;;;;;;x
greater_ukraine_title;Claim Greater Ukraine;;;;;;;;;;;;;x
greatest_germany_desc;With our successful unification of the German lands it stands to question to status of the Dutch and Flemish, while they are not “German” in the direct way, their language is very similar to ours. Therefore, we cannot call ourselves Germany without including them, be it by force if need be. Let us call in a conference to discuss this matter. It is expected to take 60 days, as properations for the final decision will also have to be made.;;;;;;;;;;;;;x
greatest_germany_title;The Greatest Germany;;;;;;;;;;;;;x
grecofication_desc;Our rightful Greek lands have been returned to us after so many years of Muslim oppression, rightful Greek names should be restored to our new territories.;;;;;;;;;;;;;x
grecofication_title;Grecofication;;;;;;;;;;;;;x
greek_genocide_desc;After gaining their independence by violently and savagely revolting against our enlightened rule, the foul Greeks that border us have continued to advocate for a greater Greek state, which would necessarily involve taking much of our land, including Istanbul. Such sentiments have resulted in enormous amounts of anti-Greek sentiment within our nation, and many propose solving the Greek problem once and for all by massacring these disloyal subjects. Doing so will give us a poor reputation in the eyes of the world, but will appease many in our empire and delegitimize Greek claims on our lands.;;;;;;;;;;;;;x
greek_genocide_title;The Greek Genocide;;;;;;;;;;;;;x
seize_soconusco_desc;The chaos in Chiapas has separated Soconusco from the rest of Mexico allowing us an opportunity to take land that is rightfully ours. We might be invaded for it, but that is a risk we should take.;;;;;;;;;;;;;x
seize_soconusco_title;Seize Soconusco;;;;;;;;;;;;;x
guano_islands_act_desc;Whenever any citizen of $COUNTRY$ discovers a deposit of guano on any island, rock, or key, not within the lawful jurisdiction of any other Government, and not occupied by the citizens of any other Government, and takes peaceable possession thereof, and occupies the same, such island, rock, or key may, at the discretion of the $MONARCHTITLE$, be considered as appertaining to $COUNTRY$.\n\nA recent proposal came to our Upper House that would allow us to claim some islands to exploit Guano. With a few fiscal incentives, we can incentive some of our citizens to go explore these islands, working in guano deposits in the pacific and claiming these islands for the government of $COUNTRY$.;;;;;;;;;;;;;x
guano_islands_act_title;Guano Islands Act;;;;;;;;;;;;;x
guantanamo_bay_lease_desc;The Guantanamo Bay in the island of Cuba is the largest natural harbour on the south side of the island and it is surrounded by steep hills which create an enclave that is cut off from its immediate hinterland. It would make an excellent coaling station and its natural harbour would allow for ships to stay there during the hurricane seasons while allowing us to project our power in the Caribbean. Some of our best diplomats can prepare a lease document to justify our use of such strategic territory.;;;;;;;;;;;;;x
guantanamo_bay_lease_title;The Guantanamo Bay Lease;;;;;;;;;;;;;x
guiana_plan_desc;His Majesty’s government view with favour the establishment in Guiana of a national home for the Jewish people, and will use their best endeavours to facilitate the achievement of this object…’\n\nSince we exert a significant influence in Guiana, we can issue a declaration expressing our favourable attitude toward the establishment of a national home for the Jewish people there.;;;;;;;;;;;;;x
guiana_plan_title;The Guiana Plan;;;;;;;;;;;;;x
gwadar_treaty_desc;Gwadar—meaning ‘The gateway of wind’ in Baluchi—is a strategic warm-water deep-sea port and city located on the southwestern Arabian Sea coastline. In 1783, the Khan of Kalat Mir Noori Naseer Khan Baloch granted suzerainty over Gwadar to Taimur Sultan, the defeated ruler of Muscat. It’s location would serve as a defensible and well-located coaling station between India and Africa.;;;;;;;;;;;;;x
gwadar_treaty_port_desc;Gwadar—meaning ‘The gateway of wind’ in Baluchi—is a strategic warm-water deep-sea port and city located on the southwestern Arabian Sea coastline. In 1783, the Khan of Kalat Mir Noori Naseer Khan Baloch granted suzerainty over Gwadar to Taimur Sultan, the defeated ruler of Muscat. Its location would serve as a defensible and well-located coaling station between India and Africa.;;;;;;;;;;;;;x
gwadar_treaty_port_title;The Gwadar Treaty Port;;;;;;;;;;;;;x
gwadar_treaty_title;The Gwadar Treaty;;;;;;;;;;;;;x
hainan_treaty_port_desc;The city of Zhuya (Shore of Pearls), name for the famous pearl fisheries of the region, now known as Qiongshan is an important stop to Shanghai and Formosa. Controlling it would give control over all of Hainan and would make an important coaling station.;;;;;;;;;;;;;x
hainan_treaty_port_title;The Hainan Treaty Port;;;;;;;;;;;;;x
haitian_integration_desc;While France has restored order to the rebellious colony of Haiti, resistance and tension has persisted in the colony. If we were to invest heavily in Haiti, as well as extend equal rights to the Haitians and make Haiti a part of Metropolitan France, we may finally be able to calm the island’s citizenry down and regain the loyalty of the Haitians.;;;;;;;;;;;;;x
haitian_integration_title;Integrate Haiti;;;;;;;;;;;;;x
hanyang_arsenal_desc;Originally known as the Hubei Arsenal, it was founded in 1891 by Qing official Zhang Zhidong, who diverted funds from the Nanyang Fleet in Guangdong to build the arsenal. It built magazine-fed rifles, Gruson quick fire guns, and cartridges,500,000 taels were spent annually in the arsenal, which constructed Mauser rifles and used steel from the works around Hanyang. Iron and coal mines surrounded the area. 160,000 Mausers were purchased by the Chinese military, along with mountain guns and small calibre versions.;;;;;;;;;;;;;x
hanyang_arsenal_title;The Hanyang Arsena;;;;;;;;;;;;;x
hatt_i_humayun_desc;The Hatt-i Hümayun, or ‘Imperial Reform Edict’, will take the concept of Ottomanism—the belief that equality among the Empire’s religious groups will solve its social issues—to the logical conclusion. Full rights will be granted to the Empire’s minorities, and laws passed to grant each millet the right to use the religious law of its population. This will go a long way towards dealing with some of the nationalist strife the country has suffered, and bring the Ottoman Empire into a new and multicultural age.;;;;;;;;;;;;;x
hatt_i_humayun_title;Hatt-i Hümayun;;;;;;;;;;;;;x
haussmanns_renovations_desc;The Haussmann Plan was a project for the modernization and urban renewal of Paris, carried out between 1852 and 1870. The project was initiated after a period of rapid urban growth and development, as the old city centre of Paris had proven itself incapable of meeting the infrastructure demands of a growing city. The long, open boulevards championed by Hausmann have remained defining characteristics of Paris’ street layout ever since.;Le plan Haussmann est un projet pour la modernisation et le renouveau urbain de Paris, qui fut mis en place de 1852 à 1870. Le projet fut décidé après une période de développement et de croissance urbaine rapide, alors que le vieux centre de Paris se révélait de plus en plus inadapté aux exigences d’infrastructures d’une cité moderne. Les longs et larges boulevards défendus par Haussmann sont depuis lors une caractéristique du paysage urbain parisien.;Der Haussmann-Plan war ein Projekt zur Modernisierung und städtischen Erneuerung von Paris, das zwischen 1852 und 1870 durchgeführt wurde. Das Projekt wurde nach einer starken Wachstums- und Entwicklungsperiode eingeleitet, da das alte Stadtzentrum von Paris die Infrastrukturbedürfnisse einer wachsenden Stadt nicht länger erfüllen konnte. Die von Hausmann favorisierten Boulevards sind mit ihrer Länge und Breite seitdem die definierende Haupteigenschaft des Pariser Straßensystems.;;;;;;;;;;;x
haussmanns_renovations_title;Haussmann’s Renovations;Les rénovation du baron Haussmann;Haussmanns Renovierungen;;;;;;;;;;;x
hawaiian_purchase_desc;Interlopers have moved in on our claims in the Hawaiian Islands region. Considering we have friendly enough relations with them, perhaps we should consider a purchase of the territory before we resort to war?;;;;;;;;;;;;;x
hawaiian_purchase_title;The Hawaiian Islands Purchase;;;;;;;;;;;;;x
heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty’s former capital, and we now can decree it the Heavenly Capital-Tianjing.;;;;;;;;;;;;;x
heavenly_capital_title;The Heavenly Capital;;;;;;;;;;;;;x
hedjaz_independent_desc;It is clear that Egypt is no longer in a position to rule us. Thus, it is time for the Hedjaz to find its own path.;;;;;;;;;;;;;x
hedjaz_independent_title;Declare Independence from Egypt;;;;;;;;;;;;;x
hellenic_parliament_desc;The first national parliament of the modern Greek state was instituted only in 1843, and only after the September 3rd Revolution of that same year had effectively forced then King Otto to grant the country a constitution. The inauguration of the first ‘Voule ton Ellinon’, the Hellenic parliament, marks not only Greece’s transition to a constitutional monarchy, but also the first taste of democracy in Hellas since the ancients.;Le premier parlement national de la Grèce moderne ne fut créé qu'en 1843 suite au coup d'État du 3 septembre qui contraignit le roi Othon Ier à accorder une constitution au pays. L'inauguration du premier 'Voulí ton Ellínon', le Parlement hellénique, marque non seulement la transition de la Grèce vers une monarchie constitutionnelle, mais aussi ses premiers pas dans la démocratie d'Hellás depuis l'antiquité.;Das erste Nationalparlament des modernen griechischen Staats wurde erst im Jahr 1843 aufgestellt, und König Otto gewährte dem Land erst nach der Revolution des dritten Septembers eine Verfassung. Die Einführung der ersten 'Voule ton Ellinon', dem hellenischen Parlament, stand nicht nur für den Übergang Griechenlands zu einer konstitutionellen Monarchie, sondern brachte den Griechen erstmals seit der Antike wieder einen Hauch von Demokratie.;;;;;;;;;;;x
hellenic_parliament_title;Voule ton Ellinon;Voulí ton Ellínon;Voule ton Ellinon;;;;;;;;;;;x
herat_expedition_desc;Before the fall of the Persian Safavid Dynasty, Herat was part of the larger Khorasan area of the greater Persian Empire. In 1747, the Afghan Durrani Empire, broke from Persia during a loya jirga. The time has come to reclaim Herat from the Afghans.;;;;;;;;;;;;;x
herat_expedition_title;Claim Herat;;;;;;;;;;;;;x
heredero_virreinal_desc;Under Habsburg rule we have managed to restore the glory of the old Spanish Empire and place ourselves in a commanding position in the Americas, and as a free and modern monarchy have become the rightful heir and successor to the Empire of centuries past. Now, we will set out to unite this domain with the ideals of freedom and equality.;;;;;;;;;;;;;x
heredero_virreinal_title;El Heredero Virreinal;;;;;;;;;;;;;x
hong_kong_treaty_port_desc;China is the main supplier of its native tea to Europe, whose annual domestic consumption reached 30,46,935 pounds (13,629,060 kg) in 1830, an average of 1.036 pounds (0.470 kg) per head of population. From the $COUNTRY_ADJ$ economic standpoint, Chinese tea was a crucial item since it provides massive wealth for the taipans-foreign (especially $COUNTRY_ADJ$) businessmen in China-while the duty on tea accounted for 10% of the government’s income. With a base in Hong Kong our tea and opium trade will profit immensely and the city will, without a doubt, bring us a lot of profit.;;;;;;;;;;;;;x
hong_kong_treaty_port_title;The Hong Kong Treaty Port;;;;;;;;;;;;;x
host_german_royal_family_desc;The country of Germany has been overtaken by ideas that seek to kill the royal family. Luckily, we can accept them.;;;;;;;;;;;;;x
host_german_royal_family_title;Host the German Royal Family;;;;;;;;;;;;;x
hundred_days_reform_desc;The humiliation that our Celestial Empire has suffered in the last 60 years makes it clear that change is needed. \n\nSimply purchasing modern weapons, ships and artillery is not enough, changes to the structure of the government itself to adopt more progressive policies will be needed for China to compete with the Western Powers.;;;;;;;;;;;;;x
hundred_days_reform_title;Guangxu Emperor’s Imperial Reforms;;;;;;;;;;;;;x
ibn_saud_desc;The time has come to unite all of the Arabian peninsula under our rule. Hedjaz must be taken, in order for the Saudi nation to truly stand on its own.;;;;;;;;;;;;;x
ibn_saud_title;Ibn Saud;;;;;;;;;;;;;x
ideological_indoctrination_communist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the communist takeover, communist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;;;x
ideological_indoctrination_communist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;;;x
ideological_indoctrination_fascist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the fascist takeover, fascist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;;;x
ideological_indoctrination_fascist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;;;x
ifni_treaty_port_desc;The Ait Baamran tribe has long inhabited the small town of Ifni and the region surrounding it. They work in husbandry and trade with Europeans and northern Morocco being intermediaries in the trans-Saharan trade. Ifni would serve as an excellent coaling station to central and south Sahara.;;;;;;;;;;;;;x
ifni_treaty_port_title;The Ifni Treaty Port;;;;;;;;;;;;;x
imperial_act_desc;Since the first concept of an independent Mexico, a core part of out national identity was freedom and equality for all men. Emperor Maximilian I has proclaimed his will to issue an imperial act to give any native citizenship. With the death and overthrow of the Second Empire, the integration act was never approved, but now it is time to revisit this idea and start working on ending racial discrimination in Mexico.;;;;;;;;;;;;;x
imperial_act_title;Imperial Act of Racial Equality;;;;;;;;;;;;;x
imperial_decree_of_war_desc;The actions of Yihequan Movement, known to the Foreign powers as the ‘Boxer Rebellion’, has led us no choice but to preserve the honour of the Qing Empire and declare war against the foreign powers and remove their influence in China.;;;;;;;;;;;;;x
imperial_decree_of_war_title;Imperial Decree of Declaration of War against Foreign Powers;;;;;;;;;;;;;x
imperial_japanese_navy_desc;Japanese statesman Iwakura Tomomi submitted a document to the Dajokan titled ‘Opinions Regarding Naval Expansion’ asserting that a strong navy was essential to maintaining the security of Japan. In furthering his argument, Iwakura suggested that domestic rebellions was no longer Japan’s primary military concern and that that naval affairs should take precedence over army concerns;a strong navy was more important than a sizable army to preserve the Japanese state. Furthermore, he justified that a large, modern navy, would have the added potential benefit of instilling Japan with greater international prestige and recognition, as navies were internationally recognized hallmarks of power and status. Iwakura also suggested that the Meiji government could support naval growth by increasing taxes on tobacco, sake, and soy. After lengthy discussions, Iwakura eventually convinced the ruling coalition to support Japan's first multi-year naval expansion plan in history.;;;;;;;;;;;;x
imperial_japanese_navy_title;Opinions Regarding Naval Expansion;;;;;;;;;;;;;x
